"Column0","smiles","targets"
39224,"CCC(=O)OC1=C(c2nnc(-c3ccccc3)o2)N(C)S(=O)(=O)c2ccccc21",1
39225,"Cc1ccc(-n2c(C)c(C(Nc3cc(C)no3)=O)nn2)cc1",1
39229,"COC(CCOCCOCCOCCOc1cc(CO)cc(CO)c1)=O",1
39230,"CCOP(CS(=O)(=O)OC(C)C)(=O)OCC",1
39231,"Cc1cccc(C)c1-c1cc(C)c2c(c1)nnc(Nc1nc(C(=O)O)cs1)n2",1
39235,"Cc1cccc(NCC(C)Nc2cccc(C)c2C)c1C",1
39237,"c1ccc([C@H]2CCCC[C@H]2N2CCC(N=c3cc[nH]cc3)CC2)cc1",1
39238,"C[Si](C)(C)CCOC(CCC(=O)O)=O",1
39239,"CC(CCN)N1CCC(N(Cc2ccccc2)c2ccc(OC)cc2)CC1",1
39240,"Cc1ccc(S(=O)(=O)OCCCc2ccc3nnc(-c4nccs4)n3n2)cc1",1
39241,"c1cc(Cn2c(C(N)=O)c(-c3ccn4cc(CO)nc4c3)c3cc(C(F)(F)F)cnc32)cc(F)c1",1
39242,"c1cc(Cl)c(Cl)cc1N1C(=O)C(N2CCOCC2)=C(SCCO)C1=O",1
39243,"c1ccc(-c2c(Br)c3c(c(=O)[nH]c(CN4CC[C@@H](O)C4)n3)s2)cc1",1
39249,"COC(Cc1ccc(OCC(=Nc2ccc(Cl)cn2)O)c(C#N)c1)=O",1
39250,"Cc1ccn(-c2c(-c3ccc4c(cccn4)c3)nc(C#N)c(=N)[nH]2)n1",1
39252,"C1CCC(CC(C(=Nc2ccc(C(=N)O)cn2)O)N=C(c2ccc(C(=NC3CC3)O)cc2N)O)CC1",1
39255,"c1cc(-c2c(=O)c3c(ccn3-c3ccc(Br)cc3)[nH]c2O)ccc1C#N",1
39258,"CCC(c1ccccc1)C1C(C)C(=O)N(CCNC)C1=O",1
39259,"c1ccc(-c2cc3c(ccnc3NN)nc2-c2ccc(C3OCCO3)cc2)cc1",1
39261,"c1ccc2c(c1)c(Cc1ccc(Cl)cc1)nn(C[C@H]1CCCN1)c2=O",1
39262,"COc1ccc(C(=CC=CC(NCCCCc2cccnc2)=O)c2cccnc2)cc1",1
39264,"C1Cc2cnccc2C(c2cnc(-c3ccc(F)cc3)s2)(O)C1",1
39266,"c1cc2c(nc1)-c1c(ccs1)CCO2",1
39271,"CCCCN1C[C@@H](C(=O)OC(C)(C)C)N=C1O",1
39276,"COc1ccc(-c2cc(C(=Nc3cc(Cl)ccc3F)O)no2)cc1O",1
39278,"c1ccc(-c2ccc(S(n3ccc(/C=C/C(=NO)O)c3)(=O)=O)cc2)cc1",1
39279,"C#Cc1cccc(-c2cc(=O)n(C)c3c2cc(C(c2ccc(Cl)cc2)(c2cncn2C)O)cn3)c1",1
39282,"Cn1c(=O)c(N=c2cnc(CNC3CCC3)c[nH]2)cc(Cl)n1",1
39283,"Cc1c(COc2c(C(=O)OC)cccn2)n(-c2ccc(F)cc2)nn1",1
39284,"CC1CCN(c2cc(N3CCN(C)CC3)ccc2NC(c2cc(C#N)c[nH]2)=O)CC1",1
39285,"COc1c2c(ccn1)c(=Nc1c(Cl)cc(C#N)cc1Cl)[nH]c1ccncc12",1
39286,"Cn1ccnc1CC1=CCc2ccccc21",1
39288,"Cc1c(-c2ccc(C[C@@H](C(=O)O)N=C(C3(CCOC)CCCC3)O)cc2)c(=O)n(C)c(=O)n1C",1
39289,"Cc1ccc(-c2ncc(C)o2)c(Cl)n1",1
39291,"CC(C)=C1C(=O)c2c(OCC#CCN3CCC(NC(c4ccc(F)cc4)=O)CC3)cccc2O1",1
39293,"c1cc2c(cc1C(F)(F)F)cc(B(O)O)o2",1
39294,"Cc1c(Cn2c(=O)c(-c3nc(=O)o[nH]3)cn(-c3ccc(OC)cc3)c2=O)cccc1C(F)(F)F",1
39295,"Cc1c2ccccc2n(-c2cccnc2)c1C(=NCc1ccc(N(C)C)cc1)O",1
39296,"CC(=NCC(C)(C)c1ccc(N)cc1F)O",1
39299,"CC(C)c1nc(=N)[nH]c(=NC2CCN(c3ccccc3)C2=O)[nH]1",1
39302,"c1cc(C(=O)O)cc(N2Cc3cc(C#N)ccc3C2=O)c1",1
39303,"CC(C)C(C(C(C)(C)C)=O)Br",1
39307,"c1cc([N+]([O-])=O)c(-n2c(=O)n(CCl)c(=O)o2)c([N+]([O-])=O)c1",1
39308,"c1ccc2c(c1)c1c(c(=O)n(O)c(=O)n1Cc1ccc(-c3cccc(C(=N)O)c3)cc1)o2",1
39309,"Cc1ccc(C[C@@H]2CCCN2C[C@H](CO[C@H](C)c2ccccc2CCOCC(=O)O)O)cc1F",1
39310,"COc1cc(CNC(c2[nH]c3ccc(F)c(OCc4ccc(C(O)=O)cc4)c3c(=O)n2)=O)ccn1",1
39314,"CC(C)N=c1[nH]c2ccc(Br)cc2s1",1
39315,"CSc1ccc2c(ccc(-c3ccccc3F)c2SC)c1B(O)O",1
39317,"CCOc1c2ccc(OCCC(CCN3CCN(c4ccncc4)S3(=O)=O)O)cc2on1",1
39318,"C1CCC(c2cn(CC(=O)O)nn2)(O)C1",1
39319,"CN(c1ccc2c(c1)C(OC)c1cc(-c3ccccc3)cnc1C=C2)S(C)(=O)=O",1
39320,"c1cc(C(c2c(F)cnc(Cl)n2)(F)F)cc([N+]([O-])=O)c1",1
39324,"Cc1nnc2c(-c3ccccc3)nccn12",1
39325,"c1cc(C(O)=O)ccc1COc1ccc2cc[nH]c2c1C=O",1
39327,"CC(C)(C)c1nc2c(cc[nH]2)c(N2CC3(C2)COC3)n1",1
39328,"c1ccc(F)c(C=Nc2cccc(C(F)(F)F)c2)c1",1
39329,"Cc1cccc(C)c1Nc1c(-c2cccc(O)c2)nc2ccc([N+]([O-])=O)cn21",1
39330,"CN(C)CCn1c2c(cn1)c1nn(Cc3cccc(Cl)c3)c(=O)n1c(=N)[nH]2",1
39331,"Cc1nc(C)n(C[SiH2]C(c2ccc(F)cc2)c2ccc(F)cc2)n1",1
39332,"C1CCC(OC2C[C@@H]3C=C(C=O)C[C@@H]3O2)CC1",1
39333,"Cc1c(C)c(N2CCOCC2)nc(C)c1O",1
39334,"Cc1cc(C)cc(C(CCCCl)=O)c1",1
39337,"CC(C)Oc1cccc(C2(C)CN(C)CCC2O)c1",1
39342,"Cc1ccc(C)c2c1c(C)c(C(N(C)[C@@H]1CCNC1)=O)[nH]2",1
39343,"C/C(c1ccc(F)cc1)=N/[S@@](C(C)(C)C)=O",1
39345,"C=CC(N1CC(n2cnc3c(cc(N)c(-c4cc(O)cc5ccccc54)c3Cl)c2=O)C1)=O",1
39346,"C=C(C)C(=O)OCCC1(C(=O)O)CCC(C)CC1C(=O)O",1
39348,"c1cc(O)c(O)cc1C(C(c1ccc(O)c(O)c1C(=O)O)=NN)=O",1
39349,"Cc1ccc(S(n2cc(C(C)=O)c3c(NC4CC4)nc(Cl)nc32)(=O)=O)cc1",1
39351,"CC(C)(c1ccc(N)cc1)N1CCOC1=O",1
39352,"CC(C)(CNc1ccc([N+]([O-])=O)cc1N)O",1
39356,"CC(C)n1c(N=C(c2ccc([N+]([O-])=O)cc2)O)c(C#N)cn1",1
39357,"CN(C(c1cn(Cc2ccc(OC)cc2)[nH]c1=NCCC(F)(F)F)=O)OC",1
39358,"CCCCn1c(=N)c2c(c(Cl)cc(OC)c2OC)nc1O",1
39359,"CC1(C)CC1C(=NC(=CCCCCCNC(=N)N)C(=O)O)O",1
39365,"CN(C)c1ccnc(I)c1",1
39366,"Cn1c(C(F)(F)F)cc(Oc2ccc3c(c2)[nH]nn3)n1",1
39367,"Cc1c(-c2ccc3c(c2)c(CCCOS(C)(=O)=O)c(CN)[nH]3)c(=O)c1=O",1
39373,"CN(c1cnc(Cl)cc1C(F)(F)F)OC",1
39375,"c1cc(-c2ccsc2C#N)cc(-c2cnc3cc(C=NOCCO)ccn23)c1",1
39379,"COc1ccc2c(c1)oc1cc(O)ccc1c2=O",1
39380,"c1cc2c(c3cc(I)ccc3s2)nc1",1
39384,"CCOc1cc(C(=CC#N)c2ccc(OC)c(N(C(CN)=O)C(=O)OC(C)(C)C)c2)ccc1OC",1
39385,"CC(C)c1c2c(c(=O)n3c(n2)C(Cc2ccccc2)N(C)CC3)n[nH]1",1
39387,"CNc1cccc(N=C(COC)O)c1C#N",1
39388,"Cc1c2ccc(N(C)C)cc2oc(=O)c1CC(=O)OC",1
39389,"CCCC(=O)OCOC(=O)OC1CC(O)=NC1=O",1
39391,"COc1c(C(N)=Nc2ccc(C(F)(F)F)nc2)cccn1",1
39392,"Cc1cc(C2=NOC(C(F)(F)F)(OC(C)=O)C2Cl)c(F)cc1Cl",1
39394,"CC1(C)C(C)(C)OB(c2ccc(=O)n(-c3cc(OC)cc(OC)c3)n2)O1",1
39400,"C/C(C(C)=NNC(=Nc1ccccc1)S)=N\NC(=Nc1ccccc1)S",1
39401,"CC1(COC(=O)ON2C(=O)c3ccccc3C2=O)COC1",1
39409,"CCc1nc2c(O[C@H]3CC[C@H](N4CCOCC4)CC3)nc(Cl)nc2s1",1
39411,"CCn1ccnc1-c1cccc2ccccc21",1
39413,"CC(C)(C)OC(N1CCOc2ccc(-c3ccc(C(NCC(F)F)=O)cc3)cc2C1)=O",1
39414,"CC1(C)CCC(C)(C)C2=C1CC1C(C2)O1",1
39415,"C[C@@H](C(N1CCC(CCc2c(C)nc(C(F)(F)F)[nH]c2=N)CC1)=O)N",1
39416,"CCCC[N+]1(C2CCCCCCC2)CCCC1",1
39417,"Cc1cc2c(cc1-c1c[nH]c(=NC(c3c(Cl)c(C)nn3C)=O)cn1)OC(F)(F)O2",1
39423,"CN=C(c1cccc(Nc2nccc(N3CC(Oc4ccc(F)cc4)C3)n2)c1)O",1
39424,"CC(C)(c1cccc(-c2cc(COc3ccc(F)cc3)nn2C)c1)NS(CC(F)(F)F)(=O)=O",1
39425,"c1ccc2c(c1)nc(-c1ccc(O)cc1)o2",1
39427,"c1cc(CCBr)cc(F)c1",1
39428,"CC(C)(C)OC(N1CCc2c(c(I)c(-c3cc[nH]c(=N)n3)n2C)C1=O)=O",1
39429,"CCCCCCCCC#CCC#CCC#CCS(CC(=O)OC)(=O)=O",1
39432,"C1CC2(CCNCC2)C(=O)N(C2=CC(=O)CC2)C1",1
39433,"Cc1nc(N)c(Cl)c(N(C)c2ccc3c(cccc3OC)c2)n1",1
39434,"CN1C(=O)C(CC(=O)O)SC1c1ccccc1",1
39438,"c1ccc(COOc2ccc3c(c2)nc(O)o3)cc1",1
39441,"CCCC(CCC)(COC)CO[Si](C)(C)C",1
39442,"C1CCC(c2cc(C(=N)O)c(N=C(C(F)F)O)s2)CC1",1
39444,"Cc1ccc(-c2c(C(COC)C(=O)OC)c(C)nc3c2c2c(s3)CCC2)cc1",1
39446,"Cc1nc(/C=C/c2ccc3ccccc3n2)cc(-n2c(C)nc(C)n2)n1",1
39447,"COc1cccc2c(CBr)coc21",1
39448,"CN1CCCN(c2ccc3c(c4nn(-c5ccccn5)c(=O)c-4c[nH]3)n2)CC1",1
39450,"CC1(C)CC(N(C)c2nnc(Br)s2)CC(C)(C)N1",1
39452,"COC(c1ccc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)nc1)=O",1
39453,"Cc1c(C(=O)OC)ccc2c1SCCC2(C)C",1
39456,"CCCCNC(c1nnc(N2CCN(C)CC2)s1)=O",1
39458,"c1ccc(S(N=C(c2ccc(C#Cc3ccc(Cl)cc3)cc2)O)(=O)=O)c(S(N)(=O)=O)c1",1
39459,"CC(C)C12CCCC3(C)C1CCC3(C)C2",1
39462,"C1CC(=O)c2c1c(I)nnc2I",1
39463,"CN(c1cc(I)ccc1OC1CCOCC1)c1c(Cl)c[nH]c(=N)n1",1
39466,"Cc1cc(-c2ccncc2)cc(C)c1Oc1c2c(nc(Nc3ccc(C#N)cc3)n1)[nH]nn2",1
39468,"C(CCN=C(NC#N)N=c1cc[nH]cc1)CCOC1c2ccccc2CCc2ccccc21",1
39471,"CC(C)(C)OCCOc1ccc(C2C=CC(O)=CC2)cc1OC",1
39473,"c1ccc(NC2(F)C=C(F)C(C#N)=C(F)C2C#N)cc1",1
39476,"CC(CO)(c1ccccc1)c1ccccc1",1
39479,"c1cc(CCc2cc(=N)[nH][nH]2)cc(C#N)c1",1
39481,"c1cnc(OC2CCC(N=[N+]=[N-])CC2)nc1",1
39488,"CCc1cnc(-n2cc(CCCOc3c(CC(=O)O)cccc3OC)c(C(C)C)n2)nc1",1
39489,"c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(B(O)O)cc2)cc1",1
39491,"CN(C(=NCC1OCCCO1)O)c1nnc(S(C)(=O)=O)s1",1
39493,"CN(C/C=C/C1CCCCC1)S(C(F)(F)F)(=O)=O",1
39495,"Cc1csc2c1-n1cccc1/C2=N/OCCNCc1ccccc1",1
39498,"CC1(C)CC(=NOC)CC(c2ccc(C(=O)OC)cc2)O1",1
39499,"CCSc1cccnc1C(N(C)c1c(N=[N+]=[N-])cc(C(F)(F)F)n(OC)c1=O)=O",1
39501,"CC(C)c1csc(CCc2ccn3c(c2)ncc(C=C(C)C(=O)O)c3=O)n1",1
39503,"CC1(O)CCN(c2c(F)c(Cl)nc(Cl)n2)C1",1
39510,"COC(/C=C/c1ccc(C2CCCN2CCc2n[nH]nn2)cc1)=O",1
39513,"CC(C)(C)c1cc(N)c(C(N)=O)[se]1",1
39515,"c1ccc(-c2cnn3cc(-c4ccc(C=O)cc4)cnc23)cc1",1
39519,"CCCN=C(Nc1cc(C(=N)O)c(Br)cn1)O",1
39521,"CCOC(C(c1c(C)cc2c(c1O)CCN2S(C(F)(F)F)(=O)=O)O)=O",1
39522,"COCCCc1cc(O)c(-c2ccc(OC)cc2)nc1",1
39526,"Cc1cc(C2(S)CCOCC2)ccc1F",1
39528,"C1CCC(c2ccc(O)cc2)(c2c(F)cccc2F)C(=O)C1",1
39529,"Cc1nc2nc(-c3ccc(CN4CC(c5nc(-c6ccccn6)n[nH]5)C4)cc3)c(-c3ccccc3)cn2n1",1
39530,"c1ccc(S(n2c3ccccc3c3c2CN(CC(C2CCC(=O)CC2)O)CC3)(=O)=O)cc1",1
39533,"COc1cccc(CN=C(Cc2c3ccc(Br)cc3on2)O)c1",1
39534,"CC1(C)COC(c2ccc(Cl)cc2)N1",1
39535,"c1ccc2c(c1)cnn1c2nnc1S",1
39537,"CCN(CCOC)c1cc(C)nc2c(-c3ccc(-n4ccc(C(F)(F)F)n4)cc3OC)nn(C)c12",1
39538,"CCOC1(F)C=CC(CCC[SiH](C)C)=CC1Oc1ccccc1",1
39539,"CCOC(c1cnc(S(C)=O)[nH]c1=NCc1ccc(OC)c(C)c1)=O",1
39540,"c1cc(C#CC2=NOC3(CCC4(CC3)OCCO4)C2)ncc1F",1
39541,"COCCNCc1cccc(C#CCCN2CCCCC2)n1",1
39542,"c1cc2c(cc1F)sc(=N[C@H]1C[C@H](n3c4c(nccn4)n(C4CC4)c3=O)C1)[nH]2",1
39546,"C1CC[C@@H](N=C(c2ccc(C(F)(F)F)cc2C2CC2)O)[C@@H](N)C1",1
39548,"CC(C)N=c1c(-c2c(Cl)cccc2F)c(Cl)nc(S(C)(=O)=O)[nH]1",1
39553,"C1=C(C#N)N=NC1(C(F)(F)F)C(F)(F)F",1
39555,"C[C@H]1[C@H](OC(c2c[nH]c3ccccc23)=O)C[C@@H](O)[C@H](OCCCCCCCCC(=O)O)O1",1
39556,"Cc1cc(=NS(c2cccc(Cl)c2)(=O)=O)c2c(C)c(-c3cc[nH]n3)sc2[nH]1",1
39557,"c1ccc2c(c1)c1c(n3cc(OCCN4CCOCC4)ccc3n1)n(-c1ccc([N+]([O-])=O)cc1)c2=O",1
39559,"CC(C)OP(C1C2C(C(CO)O1)OC(C)(C)O2)(=O)OC(C)C",1
39560,"CC(C)c1cc(C(=O)OC)c(OCOC)cc1OCOC",1
39562,"CC(C)(CCCl)C(C(Cl)=O)Cl",1
39564,"c1ccc(SC2CC(=O)OC2=O)cc1",1
39568,"CCCCNC(C(C=C(CC)C(C)[N+]([O-])=O)=NO)=O",1
39569,"c1cc(CO)cc(Nc2cc(O)nc(O)n2)c1",1
39572,"C#CCCCOc1ccc(-c2cc(=O)c3ccc(F)cc3o2)cc1",1
39574,"CCC(c1nc2c(c(C)nn2C)c(=O)n1Cc1ccccc1)Br",1
39577,"Cc1ccc(C2=CC3=NC(c4ccccc4)NN3C(N)=C2)cc1",1
39579,"C1CCN(C2CCN(c3nc(Cl)c4c(n3)N(c3c(F)cccc3F)CNC4)CC2)CC1",1
39581,"Cc1c(C)c(NS(NCCc2ccc(Cl)cc2)(=O)=O)nc(C)c1OCc1ccccc1",1
39585,"CCC1(CC)CC(CCN2CCC(c3nc4ccccc4[nH]3)CC2)OC1=O",1
39587,"CCCCCCC1C(C(=O)OC)CCC1=O",1
39588,"CCOC(CCNC(=C1C(=O)OC(C)(C)OC1=O)Nc1ccsc1)OCC",1
39590,"CN=C(NC1CCC(c2csc(NC(=N)N)n2)C1)S",1
39593,"CCCCCCCCOCC(c1cccc2c1C(=O)c1c(c(O)c3c(c1O)CC(O)CC3)C2=O)=O",1
39600,"c1cc(CNc2c3c(nc(=N)[nH]2)[nH]nn3)oc1",1
39605,"c1ccnc(N2NC(CN3CCOCC3)(C(F)(F)F)N=N2)c1",1
39606,"CC(C)(C)OC(N(C)Cc1cc(-c2cc(C#N)ccc2F)n(S(c2cccnc2)(=O)=O)c1)=O",1
39608,"CC(C)(C#CCOC)N=C(C(COC)c1cc(Cl)cc(Cl)c1)O",1
39609,"COC(C1CCN(Cc2ccccc2)CC1)=O",1
39610,"CCN(CC)CCN1c2cc(Br)ccc2C(c2ccccc2F)(O)C1=O",1
39614,"CC(C)(COc1cc(C2(NS(CCCCCN3CC(O)=NC3=O)(=O)=O)CC2)ccc1F)O",1
39615,"CC1(C)C(=O)N(CCOC)C(C)(C)N1",1
39617,"CC1(C)CC(=O)C(=C(CCCCC(=O)O)O)C(=O)C1",1
39619,"C[C@H]1CN(C(c2ccco2)=O)c2cc(-c3ccc(S(C)(=O)=O)cc3)ncc2N1C(C)=O",1
39621,"Cc1cc(=NCc2ccc(Oc3ccc4ncc([N+]([O-])=O)n4n3)c(OCC3CC3)c2)[nH]c(C)n1",1
39625,"c1ccc(Cl)c(CN=C2N=C(O)CS2)c1",1
39627,"CC(CCCCN=C(C)O)=CCC1=C(C)C(=O)C(C)=C(C)C1=O",1
39628,"Cc1c(-c2ccc(C#CC(C)(C)O)nc2[C@H](Cc2cc(F)cc(F)c2)N)ccc2nnc(O)n12",1
39632,"Cc1cc(C)c(C(C)(C)CCO)c(O)c1",1
39635,"CCOc1ccc(OC)c(CS(c2nc3c(c(=O)n(C)c(=O)n3C)n2C)(=O)=O)c1",1
39642,"C[C@@H]1CC[C@@H](O)CN1C(c1ccsc1-c1ncccn1)=O",1
39645,"CC(C)(C)Cn1c2ccc(C34CC5CN(C(c6ccon6)=O)CC5C3C4(F)F)nc2n(C)c1=O",1
39646,"CCCc1ccc([C@@H](c2cn(C)nn2)N=C(Cc2ccc(C3CC3)cc2)O)cc1",1
39648,"CC(C)(C)OC(=N[C@@H](Cc1csc2ccccc12)C(N1CCC[C@H]1C(N(C)C)=O)=O)O",1
39649,"CCP(CC)(NN=Cc1ccc(Cl)cc1OCC(=C)C(=O)OC)=O",1
39650,"CCOC(C(c1nccc(N=CO)n1)=NOCC1CC1)=O",1
39653,"CSc1nccc(C(C#CC2(O)CCCC2)O)n1",1
39656,"CN1CCN(c2c3ncc(-c4cccc(NCc5ccccc5)n4)n3ccn2)CC1",1
39657,"CC(C)(C(N(C1C2CC3CC(C2)CC1C3)Nc1ccccc1[N+]([O-])=O)=O)Br",1
39661,"CC(c1cccc(N=c2c(C(=O)O)c[nH]c(=NCCc3cc(Cl)c(O)c(Cl)c3)[nH]2)c1)O",1
39662,"CCOC(CCCCCOc1c(=O)ccoc1/C=C/C(CCc1ccccc1)O)=O",1
39665,"CCc1ccc(C(C#N)NC(c2nc(CCN=C(c3ccc(C(F)(F)F)cc3F)O)[nH]n2)=O)cc1",1
39666,"CN(C)S(c1ccc(Nc2nccc(=Nc3cc(C4CC4)[nH]n3)[nH]2)cc1)(=O)=O",1
39669,"CN(CCc1ccccc1)CCOC(c1ccnn1C)c1cccs1",1
39670,"Cc1ccc(S(n2cc(-c3c(C=O)c[nH]n3)cc2C#N)(=O)=O)cc1",1
39671,"c1ccc(C2CNC3=NCCCN23)cc1",1
39675,"COC(C(CCc1ccc([N+]([O-])=O)cc1)N1CCCN2CCNCCCN(CC2)CC1)=O",1
39676,"c1cc(Cl)c(N2CCC(O)=N2)cc1Cl",1
39677,"c1ccc2c(c1)N=C(Cl)c1cccnc1S2",1
39678,"Cc1cc(-n2ccc(Cl)n2)sc1C=O",1
39680,"CC(C)(C)C(=Nc1cc2c(O)n(C=CCOC3CCCCO3)cnc-2n1)O",1
39681,"CCOC([C@H](Cc1ccc(-c2ccno2)cc1)N=C(c1cc(C)cc(C)c1)O)=O",1
39682,"C1CCC(c2c3c(c(N)ncn3)n(-c3ccc(Br)cc3)n2)C1",1
39684,"CCC(C)[C@H]1CSC(=Nc2ccc3c(c2)CCC3=O)N1CC(C)C",1
39685,"CC(C)([C@H](c1ccccc1)NC(=Nc1cc2c3c(n1)CCN=C3NN2)O)O",1
39686,"C[C@@H](c1c(N2CCOCC2)cc2c(ccn2C)n1)N=c1c(C#N)c(N)[nH]c(=N)[nH]1",1
39694,"C[C@@H](CSC)N=C1c2c(cccc2OC(F)(F)F)C(=O)O1",1
39695,"CC1Cc2ccc(Br)cc2NC1",1
39700,"c1cnn(CCO)c1I",1
39704,"c1ccc(NC(c2nc(-c3cccc(CN)c3)c3cccn3n2)=O)c(CC(=O)O)c1",1
39705,"C(CN=C=S)C[N+]12CCC(CC1)CC2",1
39706,"Cn1cc(-c2c(Oc3ccc(F)cc3F)cnc(N3CCCS3(=O)=O)n2)c2ccccc2c1=O",1
39707,"CC(CF)NCC(C1(c2ccc(Cl)c(Cl)c2)CCC1)O",1
39708,"CSc1c2c(NC3CC3)nc(Cl)nc2[nH]n1",1
39709,"CC(C)(C)OC(=NCC(C)(c1ccc(NC)c(N)c1)C(N1CCCC1)=O)O",1
39710,"CC1(C)[C@@H]2CCCC(=O)N(C)[C@@]2(C)CCC12OCCO2",1
39712,"CC(C)Oc1ccc(N=C(c2c[nH]c3c2-c2nccn2C(C)C3)O)c(F)c1",1
39713,"CN(CCN(C)Cc1ccncc1)CCO",1
39717,"c1cc(S(Nc2cc(F)c(C(=O)O)c(F)c2)(=O)=O)ccc1-c1cncnc1",1
39719,"c1ccc(S(c2c3ccccc3n3c2C(N(C(=N)O)O)CC3)(=O)=O)cc1",1
39721,"COC(CN1CCCc2ccccc21)=O",1
39722,"CCN1Cc2ccccc2C(C2CCN(Cc3ccccc3)CC2)([C@H]2CCC[C@@H]2NC(=NC)O)C1",1
39724,"CC=Cc1cc2c(c(N)c(C(=O)OCC)o2)nc1",1
39727,"CC(C)C(C)(C(=O)OC)N=c1c2ccccc2c(=O)o[nH]1",1
39729,"Cc1c(C=C(C#N)C#N)cc(C(C)(C)C)c(O)c1Br",1
39730,"CC1CNC(C)N1c1cc(C(C)(C)C)cc(S(C)(=O)=O)c1O",1
39731,"c1ccc2c(c1)CC(C(Nc1ccc(Br)cc1)=O)C(=O)C(=O)N2",1
39732,"Cc1nc(-c2c(=Nc3cccc4c3cn[nH]4)[nH]ccn2)cc(=N)[nH]1",1
39734,"CCn1cc2c(cc(C(=O)O)cc2Oc2ccc(S(C)(=O)=O)cc2)n1",1
39736,"CC1C(Cl)=CC(C)(Cl)C(C)C1(C)Cl",1
39738,"CCCCN(C)c1ncc(C(=O)OCCC(C)=C(F)F)c(C)n1",1
39740,"CC(C)c1ccc(S(N2CCN=C2SC)(=O)=O)cc1",1
39742,"C1CCN2C(C1)N=C(O)C21CCNCC1",1
39745,"CCO[P+](=C1CSC(c2cccs2)C1=[P+]([O-])OCC)[O-]",1
39746,"CC(Cc1ccc(OCc2c(-c3ccc(Cl)cc3)nns2)cc1)=O",1
39749,"C[C@H](c1cc(F)ccc1OCCN(C)C(=O)OC(C)(C)C)Oc1ccc2ncc(C(=O)O)n2n1",1
39750,"CC1(C)Cc2c(cccc2F)C(c2c3cccc(Br)c3nn2C)=N1",1
39753,"Cc1cccnc1NC=C(C#N)c1n[nH]nn1",1
39755,"COc1ccc(CNC(c2ccc3cncc(Br)c3n2)=O)cc1",1
39756,"CC1(C)c2cc(-c3cc(C#N)cc(F)c3)ccc2NC(C(F)(F)F)O1",1
39757,"C(CF)Cn1c(=O)n(-c2cc(Oc3ncccn3)c(Cl)cc2F)nn1",1
39759,"c1ccc(O)c(C(c2c(N)c3cc(Cl)ccc3o2)=O)c1",1
39760,"Cc1cccc(-c2c(-c3ccc4nccn4c3)nc(N=C(C)O)[nH]2)n1",1
39761,"CC(C)(C)OC(CCN=C(c1cc(-c2cccs2)on1)O)=O",1
39763,"CC(C)(C)c1ccc(CN=C(OCc2cc([N+]([O-])=O)cn2C)S)cc1",1
39767,"C=CCN1CC2CON(C(N=C(c3ccccc3)O)=S)C2(c2ccc(F)s2)C1",1
39768,"Cc1ccc(C)n1-c1nccc(CC(=O)O)n1",1
39769,"C1CCOC(n2cc(C=O)c(I)n2)C1",1
39775,"COC(Cn1cc2ccc(N)cc2n1)OC",1
39776,"CCS(c1cccnc1C1Nc2cc(C(F)(F)F)cc(=O)n2N1C)(=O)=O",1
39777,"C(=Cc1cc(F)cc(F)c1)c1ccc(F)cc1",1
39778,"Cc1cc(F)cn2c1nnc2[C@@H]1CCCN1C",1
39780,"CCOC(c1c2c3c(c(C#N)c(C)nc3s1)N(c1c(Cl)ccc3c1OCO3)C(O)=N2)=O",1
39782,"C#Cc1cc(C(=O)OC(C)(C)C)cc(N(c2ccccc2)S(C)(=O)=O)c1",1
39783,"Cc1c(Cl)ccc(OC2CCN(C[C@@H](CN=C(c3c(C)nn[nH]3)O)O)CC2)c1Cl",1
39784,"c1ccc(C2NC=CN2)c(-c2c3ccccc3sn2)c1",1
39785,"COc1cc2c3cc(Br)ccc3n3cc(Cc4cccnc4)c(=O)c(c1)c23",1
39787,"c1ccc(C(C2=C(CO)CC(Br)(F)C=C2)=O)cc1",1
39788,"c1ccc(Cl)c(C(c2ccccc2Cl)OC2CCNCC2)c1",1
39789,"CC1(C)CC(=O)C(Br)C(O)=NC1",1
39791,"CC(C(C1COC(C)(C)O1)C(=O)OC)=O",1
39792,"Cc1cc2c(s1)C(=O)c1cc(C(C)(C)C)ccc1-2",1
39797,"CN1CCN(c2ccnc(Cl)c2)CC1",1
39799,"C1CC1C1COc2c(Cl)nc(Cl)nc2O1",1
39804,"CC(C)(C)OC(=NC1CCCC(CCC#N)C1)O",1
39807,"CC(C)(C)OC(N1CCN(c2cc3c(c(=O)n(CC(c4cccc(OC)c4)=O)cn3)[nH]2)CC1)=O",1
39809,"C1CN(c2ccc(Br)cc2)SC1",1
39810,"CC1C(c2cc(Cl)c(O)c(O)c2Cl)=C(C(=O)O)N2C(=O)C(N)[C@H]2S1",1
39811,"C=CC(=Nc1ccc(OC)c(Nc2ncnc(=Nc3ccccc3P(C)(C)=O)[nH]2)c1)O",1
39815,"C=Cc1c(C)cc2c(c1C)C(O)C(C)(CO)C2",1
39822,"c1c(Br)cc(Cl)c(C=O)c1Cl",1
39823,"C1CCCC(C(C(C2CCOCC2)(C(=O)O)N)=O)CC1",1
39824,"c1ccc(-c2cc3nccn3nc2Cl)cc1",1
39827,"CS(CCCn1c2ccc(Cl)cc2nc1CO)(=O)=O",1
39829,"CCCc1cscc1Br",1
