"[O-][N+](=O)[c:1]1[cH:2][cH:3][cH:4][c:5]2[C:6]([c:7]3[cH:8][cH:9][cH:10][cH:11][c:12]3[C:13]([c:14]21)=[O:15])=[O:16]>O=S(O[Na])O[Na].O>[O:16]=[C:6]1[c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[C:13]([c:14]2[cH:1][cH:2][cH:3][cH:4][c:5]12)=[O:15]","US03931251A","0.0","Unrecognized",,1976,"pistachio",578
"[O-][N+](=O)[c:1]1[cH:2][cH:3][cH:4][c:5]2[C:6]([c:7]3[cH:8][cH:9][cH:10][cH:11][c:12]3[C:13]([c:14]21)=[O:15])=[O:16]>O=S(O[Na])O[Na].O>[O:16]=[C:6]1[c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[C:13]([c:14]2[cH:1][cH:2][cH:3][cH:4][c:5]12)=[O:15]","US03931251A","0.0","Unrecognized",,1976,"pistachio",579
"[O:1]=[C:2]1[c:3]2[cH:4][cH:5][cH:6][cH:7][c:8]2[C:9]([c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]12)=[O:16]>Clc1ccccc1.O=S(O[Na])O[Na].O>[O-][N+](=O)[c:11]1[cH:12][cH:13][cH:14][c:15]2[C:2]([c:3]3[cH:4][cH:5][cH:6][cH:7][c:8]3[C:9]([c:10]21)=[O:16])=[O:1]","US03931251A","10.2.1","Nitration",,1976,"pistachio",580
"[O:1]=[C:2]1[c:3]2[cH:4][cH:5][cH:6][cH:7][c:8]2[C:9]([c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]12)=[O:16]>Clc1ccccc1.O=S(O[Na])O[Na].O>[O-][N+](=O)[c:11]1[cH:12][cH:13][cH:14][c:15]2[C:2]([c:3]3[cH:4][cH:5][cH:6][cH:7][c:8]3[C:9]([c:10]21)=[O:16])=[O:1]","US03931251A","10.2.1","Nitration",,1976,"pistachio",581
"[O-][N+](=O)[c:1]1[cH:2][cH:3][cH:4][c:5]2[C:6]([c:7]3[cH:8][cH:9][cH:10][cH:11][c:12]3[C:13]([c:14]21)=[O:15])=[O:16]>O=S(O[Na])O[Na].O>[O:16]=[C:6]1[c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[C:13]([c:14]2[cH:1][cH:2][cH:3][cH:4][c:5]12)=[O:15]","US03931251A","0.0","Unrecognized",,1976,"pistachio",582
"[OH:1][c:2]1[cH:3][cH:4][c:5]([cH:6][cH:7]1)[CH2:8][c:9]1[cH:10][cH:11][c:12]([cH:13][cH:14]1)[OH:15].Cl[CH2:16][c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1>CN(C)C=O.[NaH]>[OH:15][c:12]1[cH:11][cH:10][c:9]([cH:14][cH:13]1)[CH2:8][c:5]1[cH:4][cH:3][c:2]([cH:7][cH:6]1)[O:1][CH2:16][c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1","US03931275A","1.7.9","Williamson ether synthesis",,1976,"pistachio",583
"[CH3:1][c:2]1[c:3]([cH:4][cH:5][c:6]2[CH2:7][CH:8]([O:9][c:10]21)[C:11](=[O:12])[OH:13])[CH3:14].[CH3:15][CH:16]([CH3:17])[CH2:18][C:19](=[O:20])Cl>O.Cl.ClCCl.Cl[Al](Cl)Cl>[CH3:1][c:2]1[c:10]2[O:9][CH:8]([CH2:7][c:6]2[cH:5][c:4]([c:3]1[CH3:14])[C:19](=[O:20])[CH2:18][CH:16]([CH3:15])[CH3:17])[C:11](=[O:12])[OH:13]","US03931239A","3.10.1","Friedel-Crafts acylation",,1976,"pistachio",584
"[CH2:1]=O.[CH3:2][c:3]1[c:4]2[O:5][CH:6]([CH2:7][c:8]2[cH:9][c:10]([c:11]1[CH3:12])[C:13](=[O:14])[CH2:15][CH:16]([CH3:17])[CH3:18])[C:19](=[O:20])[OH:21]>O.Cl.Cl.CC(=O)O.CNC.CN(C)C=O>[CH2:1]=[C:15]([C:13](=[O:14])[c:10]1[cH:9][c:8]2[CH2:7][CH:6]([O:5][c:4]2[c:3]([c:11]1[CH3:12])[CH3:2])[C:19](=[O:20])[OH:21])[CH:16]([CH3:17])[CH3:18] |f:3.6|","US03931239A","3.11.2","Aldol condensation",,1976,"pistachio",585
"[CH2:1]=[C:2]([C:3](=[O:4])[c:5]1[cH:6][c:7]2[CH2:8][CH:9]([O:10][c:11]2[c:12]([c:13]1[CH3:14])[CH3:15])[C:16](=[O:17])[OH:18])[CH:19]([CH3:20])[CH3:21]>O.O=S(=O)(O)O>[CH3:14][c:13]1[c:12]([c:11]2[O:10][CH:9]([CH2:8][c:7]2[c:6]2[CH2:1][CH:2]([C:3]([c:5]12)=[O:4])[CH:19]([CH3:20])[CH3:21])[C:16](=[O:18])[OH:17])[CH3:15]","US03931239A","0.0","Unrecognized",,1976,"pistachio",586
"[CH3:1][c:2]1[cH:3][cH:4][c:5]2[cH:6][c:7]([o:8][c:9]2[c:10]1[CH3:11])[C:12](=[O:13])[OH:14].[CH3:15][CH:16]([CH3:17])[CH2:18][C:19](=[O:20])Cl>O.Cl.ClCCl.Cl[Al](Cl)Cl>[CH3:11][c:10]1[c:9]2[o:8][c:7]([cH:6][c:5]2[cH:4][c:3]([c:2]1[CH3:1])[C:19](=[O:20])[CH2:18][CH:16]([CH3:15])[CH3:17])[C:12](=[O:13])[OH:14]","US03931239A","3.10.1","Friedel-Crafts acylation",,1976,"pistachio",587
"[CH2:1]=O.[CH3:2][c:3]1[c:4]2[o:5][c:6]([cH:7][c:8]2[cH:9][c:10]([c:11]1[CH3:12])[C:13](=[O:14])[CH2:15][CH:16]([CH3:17])[CH3:18])[C:19](=[O:20])[OH:21]>O.Cl.Cl.CC(=O)O.CNC.CN(C)C=O>[CH2:1]=[C:15]([C:13](=[O:14])[c:10]1[cH:9][c:8]2[cH:7][c:6]([o:5][c:4]2[c:3]([c:11]1[CH3:12])[CH3:2])[C:19](=[O:20])[OH:21])[CH:16]([CH3:17])[CH3:18] |f:3.6|","US03931239A","3.11.2","Aldol condensation",,1976,"pistachio",588
"[CH2:1]=[C:2]([C:3](=[O:4])[c:5]1[cH:6][c:7]2[cH:8][c:9]([o:10][c:11]2[c:12]([c:13]1[CH3:14])[CH3:15])[C:16](=[O:17])[OH:18])[CH:19]([CH3:20])[CH3:21]>O.O=S(=O)(O)O>[CH3:14][c:13]1[c:12]([c:11]2[o:10][c:9]([cH:8][c:7]2[c:6]2[CH2:1][CH:2]([C:3]([c:5]12)=[O:4])[CH:19]([CH3:20])[CH3:21])[C:16](=[O:18])[OH:17])[CH3:15]","US03931239A","0.0","Unrecognized",,1976,"pistachio",589
"[CH3:1][c:2]1[c:3]2[C:4]([CH:5]([CH2:6][c:7]2[c:8]2[CH2:9][CH:10]([O:11][c:12]2[c:13]1[CH3:14])[C:15](=[O:16])[OH:17])[CH:18]([CH3:19])[CH3:20])=[O:21]>O.Cl.CI.CN(C)C=O.O[Na].[NaH]>[CH3:1][c:2]1[c:13]([c:12]2[O:11][CH:10]([CH2:9][c:8]2[c:7]2[CH2:6][C:5]([C:4]([c:3]12)=[O:21])(C)[CH:18]([CH3:19])[CH3:20])[C:15](=[O:16])[OH:17])[CH3:14]","US03931239A","10.4.2","Methylation",,1976,"pistachio",590
"[CH3:1][c:2]1[c:3]2[o:4][c:5]([cH:6][c:7]2[c:8]2[CH2:9][CH:10]([C:11]([c:12]2[c:13]1[CH3:14])=[O:15])[CH:16]([CH3:17])[CH3:18])[C:19](=[O:20])[OH:21].[Br:22]Br>O.Br.CC(=O)O.O=S(O)O[Na]>[CH3:14][c:13]1[c:2]([c:3]2[o:4][c:5]([cH:6][c:7]2[c:8]2[CH2:9][C:10]([C:11]([c:12]12)=[O:15])([Br:22])[CH:16]([CH3:17])[CH3:18])[C:19](=[O:20])[OH:21])[CH3:1]","US03931239A","10.1.1","Bromination",,1976,"pistachio",591
"[CH3:1][c:2]1[c:3]([c:4]2[o:5][c:6]([cH:7][c:8]2[c:9]2[CH2:10][C:11]([C:12]([c:13]12)=[O:14])(Br)[CH:15]([CH3:16])[CH3:17])[C:18](=[O:19])[OH:20])[CH3:21]>Cl.CS(C)=O.C1CN=C2CCCN2C1>[CH3:16][CH:15]([CH3:17])[C:11]1=[CH:10][c:9]2[c:13]([C:12]1=[O:14])[c:2]([c:3]([c:4]1[o:5][c:6]([cH:7][c:8]12)[C:18](=[O:19])[OH:20])[CH3:21])[CH3:1]","US03931239A","9.7.253","Bromo elimination",,1976,"pistachio",592
"[CH3:1][c:2]1[c:3]([c:4]2[o:5][c:6]([cH:7][c:8]2[c:9]2[CH2:10][C:11]([C:12]([c:13]12)=[O:14])(Br)[CH:15]([CH3:16])[CH3:17])[C:18](=[O:19])[OH:20])[CH3:21]>O.CN(C)C=O.Br[Li]>[CH3:16][C:15]([CH3:17])=[C:11]1[CH2:10][c:9]2[c:8]3[cH:7][c:6]([o:5][c:4]3[c:3]([c:2]([c:13]2[C:12]1=[O:14])[CH3:1])[CH3:21])[C:18](=[O:19])[OH:20]","US03931239A","9.7.253","Bromo elimination",,1976,"pistachio",593
"[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([c:8]1[Cl:9])[Cl:10].[O:11]=[C:12](Cl)[CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][Br:18]>O.Cl.ClCCl.Cl[Al](Cl)Cl>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([c:7]([c:8]1[Cl:9])[Cl:10])[C:12](=[O:11])[CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][Br:18]","US03931239A","3.10.1","Friedel-Crafts acylation",,1976,"pistachio",594
"[CH2:1]=[C:2]([CH2:3][CH2:4][CH2:5][CH2:6][Cl:7])[C:8](=[O:9])[c:10]1[cH:11][cH:12][c:13]([c:14]([c:15]1[Cl:16])[Cl:17])[O:18][CH3:19]>O.Cl.C=O.CC(=O)O.COc1ccc(c(c1Cl)Cl)C(=O)CCCCCBr.CNC.CN(C)C=O.O=S(=O)(O)O>[CH3:19][O:18][c:13]1[cH:12][c:11]2[CH2:1][CH:2]([C:8]([c:10]2[c:15]([c:14]1[Cl:17])[Cl:16])=[O:9])[CH2:3][CH2:4][CH2:5][CH2:6][Cl:7] |f:2.6|","US03931239A","0.0","Unrecognized",,1976,"pistachio",595
"[CH3:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])Cl.[CH3:7][c:8]1[c:9]([cH:10][cH:11][c:12]2[o:13][c:14]([cH:15][c:16]21)[C:17](=[O:18])[OH:19])[CH3:20]>O.Cl.ClCCl.Cl[Al](Cl)Cl>[CH3:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])[c:10]1[cH:11][c:12]2[o:13][c:14]([cH:15][c:16]2[c:8]([c:9]1[CH3:20])[CH3:7])[C:17](=[O:18])[OH:19]","US03931239A","3.10.1","Friedel-Crafts acylation",,1976,"pistachio",596
"[CH3:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])[c:7]1[cH:8][c:9]2[o:10][c:11]([cH:12][c:13]2[c:14]([c:15]1[CH3:16])[CH3:17])[C:18](=[O:19])[OH:20].[CH2:21]=O>C1COCCO1.CNC.Cl>[CH2:21]=[C:4]([CH2:3][CH2:2][CH3:1])[C:5](=[O:6])[c:7]1[cH:8][c:9]2[o:10][c:11]([cH:12][c:13]2[c:14]([c:15]1[CH3:16])[CH3:17])[C:18](=[O:19])[OH:20] |f:3.4|","US03931239A","3.11.2","Aldol condensation",,1976,"pistachio",597
"[OH2:1].C=[C:2]([CH2:3]CC)[C:4](=O)[c:5]1[cH:6][c:7]2[o:8][c:9]([cH:10][c:11]2[c:12]([c:13]1[CH3:14])C)[C:15](=[O:16])[OH:17]>O=S(=O)(O)O>[CH3:12][c:11]1[c:10]([c:7]2[o:8][c:9]([cH:10][c:11]2[c:14]2[CH2:13][CH:5]([C:6]([c:7]12)=[O:1])[CH2:4][CH2:2][CH3:3])[C:15](=[O:16])[OH:17])[CH3:9]","US03931239A","0.0","Unrecognized",,1976,"pistachio",598
"[CH3:1][CH2:2]O.[CH3:3][c:4]1[c:5]2[o:6][c:7]([cH:8][c:9]2[c:10]2[CH2:11][CH:12]([C:13]([c:14]2[c:15]1[CH3:16])=[O:17])[CH2:18][CH2:19][CH3:20])[C:21](=[O:22])[OH:23]>O.CC[O+](CC)[B-](F)(F)F>[CH3:3][c:4]1[c:15]([c:14]2[C:13]([CH:12]([CH2:11][c:10]2[c:9]2[cH:8][c:7]([o:6][c:5]12)[C:21](=[O:22])[O:23][CH2:2][CH3:1])[CH2:18][CH2:19][CH3:20])=[O:17])[CH3:16]","US03931239A","1.7.3","Ethyl esterification",,1976,"pistachio",599
"[CH3:1][CH2:2][C:3](=[CH:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1)[C:11](=[O:12])[c:13]1[cH:14][cH:15][c:16]([c:17]([c:18]1[Cl:19])[Cl:20])[O:21][CH3:22]>O.O=P(O)(O)O>[CH3:22][O:21][c:16]1[cH:15][c:14]2[c:13]([C:11]([CH:3]([CH:4]2[c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[CH2:2][CH3:1])=[O:12])[c:18]([c:17]1[Cl:20])[Cl:19]","US03931239A","0.0","Unrecognized",,1976,"pistachio",600
"[CH3:1][CH2:2][CH:3]1[C:4]([c:5]2[c:6]([cH:7][c:8]([c:9]([c:10]2[Cl:11])[Cl:12])[O:13]C)[CH:14]1[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)=[O:21]>CCCCCCC.Cl[Al](Cl)Cl>[CH3:1][CH2:2][CH:3]1[C:4]([c:5]2[c:6]([cH:7][c:8]([c:9]([c:10]2[Cl:11])[Cl:12])[OH:13])[CH:14]1[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)=[O:21]","US03931239A","6.3.7","Methoxy to hydroxy",,1976,"pistachio",601
"[CH3:1][CH2:2][CH2:3][CH:4]1[CH2:5][c:6]2[c:7]([C:8]1=[O:9])[c:10]([c:11]([c:12]1[o:13][c:14]([cH:15][c:16]12)[C:17](=[O:18])[OH:19])[CH3:20])[CH3:21]>O.C1CCOC1>[CH3:21][c:10]1[c:11]([c:12]2[o:13][c:14]([cH:15][c:16]2[c:6]2[CH2:5][C:4]([C:8]([c:7]12)=[O:9])(Br)[CH2:3][CH2:2][CH3:1])[C:17](=[O:18])[OH:19])[CH3:20]","US03931239A","10.1.1","Bromination",,1976,"pistachio",602
"[CH3:1][c:2]1[c:3]([c:4]2[o:5][c:6]([cH:7][c:8]2[c:9]2[CH2:10][C:11]([C:12]([c:13]12)=[O:14])(Br)[CH2:15][CH2:16][CH3:17])[C:18](=[O:19])[OH:20])[CH3:21]>O.Cl.CCO.CS(C)=O.C1CN=C2CCCN2C1>[CH3:21][c:3]1[c:4]2[o:5][c:6]([cH:7][c:8]2[c:9]2[CH:10]=[C:11]([C:12]([c:13]2[c:2]1[CH3:1])=[O:14])[CH2:15][CH2:16][CH3:17])[C:18](=[O:19])[OH:20]","US03931239A","9.7.253","Bromo elimination",,1976,"pistachio",603
"[CH3:1][c:2]1[c:3]([c:4]2[o:5][c:6]([cH:7][c:8]2[c:9]2[CH2:10][C:11]([C:12]([c:13]12)=[O:14])(Br)[CH2:15][CH2:16][CH3:17])[C:18](=[O:19])[OH:20])[CH3:21]>O.CN(C)C=O.Br[Li]>[CH3:17][CH2:16][CH:15]=[C:11]1[CH2:10][c:9]2[c:8]3[cH:7][c:6]([o:5][c:4]3[c:3]([c:2]([c:13]2[C:12]1=[O:14])[CH3:1])[CH3:21])[C:18](=[O:19])[OH:20]","US03931239A","9.7.253","Bromo elimination",,1976,"pistachio",604
"[CH3:1][CH2:2][CH2:3][CH:4]1[CH2:5][c:6]2[c:7]3[cH:8][c:9]([o:10][c:11]3[c:12]([c:13]([c:14]2[C:15]1=[O:16])[CH3:17])[CH3:18])[C:19](=[O:20])[OH:21]>O=C(O)O[Na].[Na].[Hg]>[CH3:1][CH2:2][CH2:3][CH:4]1[CH2:5][c:6]2[c:14]([c:13]([c:12]([c:11]3[O:10][CH:9]([CH2:8][c:7]23)[C:19](=[O:21])[OH:20])[CH3:18])[CH3:17])[CH:15]1[OH:16] |f:2.3|","US03931239A","0.0","Unrecognized",,1976,"pistachio",605
"[CH3:1][CH2:2][CH2:3][CH:4]1[CH2:5][c:6]2[c:7]3[CH2:8][CH:9]([O:10][c:11]3[c:12]([c:13]([c:14]2[CH:15]1[OH:16])[CH3:17])[CH3:18])[C:19](=[O:20])[OH:21]>O.CC(C)=O.O=S(=O)(O)O.O=[Cr](=O)=O>[CH3:1][CH2:2][CH2:3][CH:4]1[CH2:5][c:6]2[c:7]3[CH2:8][CH:9]([O:10][c:11]3[c:12]([c:13]([c:14]2[C:15]1=[O:16])[CH3:17])[CH3:18])[C:19](=[O:20])[OH:21]","US03931239A","8.1.7","Ketone Jones oxidation",,1976,"pistachio",606
"[CH3:1][CH2:2][CH2:3][CH:4]1[CH2:5][c:6]2[c:7]([C:8]1=[O:9])[c:10]([c:11]([c:12]1[O:13][CH:14]([CH2:15][c:16]12)[C:17](=[O:18])[OH:19])[CH3:20])[CH3:21].[Br:22]Br>O.[Na+].CC(=O)O.[O-]S(=O)(=O)O>[CH3:21][c:10]1[c:11]([c:12]2[O:13][CH:14]([CH2:15][c:16]2[c:6]2[CH2:5][C:4]([C:8]([c:7]12)=[O:9])([Br:22])[CH2:3][CH2:2][CH3:1])[C:17](=[O:18])[OH:19])[CH3:20] |f:3.5|","US03931239A","10.1.1","Bromination",,1976,"pistachio",607
"[CH3:1][c:2]1[c:3]([c:4]2[O:5][CH:6]([CH2:7][c:8]2[c:9]2[CH2:10][C:11]([C:12]([c:13]12)=[O:14])(Br)[CH2:15][CH2:16][CH3:17])[C:18](=[O:19])[OH:20])[CH3:21]>O.Cl.CS(C)=O>[CH3:17][CH2:16][CH2:15][C:11]1=[CH:10][c:9]2[c:13]([C:12]1=[O:14])[c:2]([c:3]([c:4]1[O:5][CH:6]([CH2:7][c:8]12)[C:18](=[O:19])[OH:20])[CH3:21])[CH3:1]","US03931239A","9.7.253","Bromo elimination",,1976,"pistachio",608
"[CH3:1][c:2]1[c:3]([c:4]2[O:5][CH:6]([CH2:7][c:8]2[c:9]2[CH2:10][C:11]([C:12]([c:13]12)=[O:14])(Br)[CH2:15][CH2:16][CH3:17])[C:18](=[O:19])[OH:20])[CH3:21]>O.CN(C)C=O.Br[Li]>[CH3:17][CH2:16][CH:15]=[C:11]1[CH2:10][c:9]2[c:13]([C:12]1=[O:14])[c:2]([c:3]([c:4]1[O:5][CH:6]([CH2:7][c:8]21)[C:18](=[O:19])[OH:20])[CH3:21])[CH3:1]","US03931239A","9.7.253","Bromo elimination",,1976,"pistachio",609
"[CH3:1][C:2]([CH3:3])=[CH:4][C@@H:5]1[C@@H:6]([C:7]1([CH3:8])[CH3:9])[C:10](=[O:11])[OH:12]>[Na+].CC[O-]>[CH3:1][C:2]([CH3:3])=[CH:4][C@@H:5]1[C@H:6]([C:7]1([CH3:8])[CH3:9])[C:10](=[O:11])[OH:12] |f:1.2|","US03931280A","11.5","Isomerization",,1976,"pistachio",610
"[CH3:1][S:2](=[O:3])(=[O:4])[NH:5][CH3:6].[O:7]=[C:8]=[N:9][S:10](=[O:11])(=[O:12])Cl>Clc1ccccc1>[CH3:1][S:2](=[O:3])(=[O:4])[N:5]([CH3:6])[S:10](=[O:11])(=[O:12])[N:9]=[C:8]=[O:7]","US03931277A","2.2.3","Sulfonamide Schotten-Baumann",,1976,"pistachio",611
"[CH3:1][CH2:2][NH:3][S:4]([CH3:5])(=[O:6])=[O:7].[O:8]=[C:9]=[N:10][S:11](=[O:12])(=[O:13])Cl>Clc1ccccc1>[CH3:5][S:4](=[O:6])(=[O:7])[N:3]([CH2:2][CH3:1])[S:11](=[O:12])(=[O:13])[N:10]=[C:9]=[O:8]","US03931277A","2.2.3","Sulfonamide Schotten-Baumann",,1976,"pistachio",612
"[CH3:1][NH:2][S:3](=[O:4])(=[O:5])[c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1.[O:12]=[C:13]=[N:14][S:15](=[O:16])(=[O:17])Cl>Clc1ccccc1>[CH3:1][N:2]([S:15](=[O:16])(=[O:17])[N:14]=[C:13]=[O:12])[S:3](=[O:4])(=[O:5])[c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1","US03931277A","2.2.3","Sulfonamide Schotten-Baumann",,1976,"pistachio",613
"[CH3:1][C:2]([CH3:3])([CH3:4])[C:5](=[O:6])[O:7][CH2:8]Cl.[CH3:9][c:10]1[c:11]([cH:12][cH:13][cH:14][c:15]1[CH2:16][C:17](=[O:18])[OH:19])[C:20](=O)[c:21]1[cH:22][cH:23][c:24]([cH:25][cH:26]1)[Cl:27]>O.[H][H].[NaH]>[CH3:9][c:10]1[c:15]([cH:14][cH:13][cH:12][c:11]1[CH2:20][c:21]1[cH:22][cH:23][c:24]([cH:25][cH:26]1)[Cl:27])[CH2:16][C:17](=[O:18])[O:19][CH2:8][O:7][C:5](=[O:6])[C:2]([CH3:1])([CH3:3])[CH3:4]","US03931286A","0.0","Unrecognized",,1976,"pistachio",614
"[CH3:1][c:2]1[c:3]([cH:4][cH:5][cH:6][c:7]1[CH2:8][C:9](=[O:10])O)[C:11](=[O:12])[c:13]1[cH:14][cH:15][c:16]([cH:17][cH:18]1)[Cl:19]>O=S(Cl)Cl>[CH3:1][c:2]1[c:7]([cH:6][cH:5][cH:4][c:3]1[C:11](=[O:12])[c:13]1[cH:14][cH:15][c:16]([cH:17][cH:18]1)[Cl:19])[CH2:8][C:9](=[O:10])Cl","US03931286A","9.3.1","Carboxylic acid to acid chloride",,1976,"pistachio",615
"[CH3:1][c:2]1[c:3]([cH:4][cH:5][cH:6][c:7]1[C:8](=[O:9])[c:10]1[cH:11][cH:12][c:13]([cH:14][cH:15]1)[Cl:16])[CH2:17][C:18](=[O:19])Cl.[CH3:20][C:21]([CH3:22])=[CH:23][CH2:24][CH2:25]/[C:26]([CH3:27])=[CH:28]/[CH2:29][OH:30]>CCN(CC)CC.c1ccccc1>[CH3:20][C:21]([CH3:22])=[CH:23][CH2:24][CH2:25]/[C:26]([CH3:27])=[CH:28]/[CH2:29][O:30][C:18](=[O:19])[CH2:17][c:3]1[cH:4][cH:5][cH:6][c:7]([c:2]1[CH3:1])[C:8](=[O:9])[c:10]1[cH:11][cH:12][c:13]([cH:14][cH:15]1)[Cl:16]","US03931286A","2.6.1","Ester Schotten-Baumann",,1976,"pistachio",616
"[CH3:1][O:2][NH:3][CH3:4].[CH3:5][c:6]1[c:7]([cH:8][cH:9][cH:10][c:11]1[C:12](=[O:13])[c:14]1[cH:15][cH:16][c:17]([cH:18][cH:19]1)[Cl:20])[CH2:21][C:22](=[O:23])O>ClC(Cl)Cl.C(=NC1CCCCC1)=NC1CCCCC1>[CH3:1][O:2][N:3]([CH3:4])[C:22](=[O:23])[CH2:21][c:7]1[cH:8][cH:9][cH:10][c:11]([c:6]1[CH3:5])[C:12](=[O:13])[c:14]1[cH:15][cH:16][c:17]([cH:18][cH:19]1)[Cl:20]","US03931286A","2.1.9","Weinreb amide synthesis",,1976,"pistachio",617
"[CH3:1][c:2]1[cH:3][c:4]([cH:5][c:6]([o:7]1)=[O:8])[OH:9].Cc1cc[c:10](cc1)[S:11](=O)O>Cl.CCO.[Na]>[CH3:1][c:2]1[cH:3][c:4]([c:5]([c:6]([o:7]1)=[O:8])[S:11][CH3:10])[OH:9]","US03931235A","0.0","Unrecognized",,1976,"pistachio",618
"[CH3:1][S:2]Cl.[CH3:3][c:4]1[cH:5][c:6]([cH:7][c:8]([o:9]1)=[O:10])[OH:11]>ClCCl.[Na]>[CH3:1][S:2][c:7]1[c:6]([cH:5][c:4]([o:9][c:8]1=[O:10])[CH3:3])[OH:11]","US03931235A","0.0","Unrecognized",,1976,"pistachio",619
"[CH3:1][c:2]1[cH:3][c:4]([cH:5][c:6]([o:7]1)=[O:8])[OH:9].[CH3:10][S:11]S(C)(=O)=O>CCO.[Na]>[CH3:10][S:11][c:5]1[c:4]([cH:3][c:2]([o:7][c:6]1=[O:8])[CH3:1])[OH:9]","US03931235A","0.0","Unrecognized",,1976,"pistachio",620
"[CH3:1][c:2]1[cH:3][c:4]([cH:5][c:6]([o:7]1)=[O:8])[OH:9].O=[S:10](=O)([S:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1)[c:11]1[cH:16][cH:15][cH:14][cH:13][cH:12]1>CCO.O=S(O)c1ccccc1.[Na]>[CH3:1][c:2]1[cH:3][c:4]([c:5]([c:6]([o:7]1)=[O:8])[S:10][c:11]1[cH:16][cH:15][cH:14][cH:13][cH:12]1)[OH:9]","US03931235A","0.0","Unrecognized",,1976,"pistachio",621
"[CH3:1][c:2]1[cH:3][c:4]([cH:5][c:6]([o:7]1)=[O:8])[OH:9].O=[S:10](=O)([S:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1)[c:11]1[cH:16][cH:15][cH:14][cH:13][cH:12]1>O.O[Na]>[CH3:1][c:2]1[cH:3][c:4]([c:5]([c:6]([o:7]1)=[O:8])[S:10][c:11]1[cH:16][cH:15][cH:14][cH:13][cH:12]1)[OH:9]","US03931235A","0.0","Unrecognized",,1976,"pistachio",622
"[CH3:1][c:2]1[cH:3][c:4]([cH:5][c:6]([o:7]1)=[O:8])[OH:9].Cl[S:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1>c1ccccc1.Cl[Na].[Na]>[CH3:1][c:2]1[cH:3][c:4]([c:5]([c:6]([o:7]1)=[O:8])[S:10][c:11]1[cH:16][cH:15][cH:14][cH:13][cH:12]1)[OH:9]","US03931235A","0.0","Unrecognized",,1976,"pistachio",623
"[CH3:1][c:2]1[cH:3][c:4]([cH:5][c:6]([o:7]1)=[O:8])[OH:9].Cl[S:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1>c1ccccc1.Cl>[CH3:1][c:2]1[cH:3][c:4]([c:5]([c:6]([o:7]1)=[O:8])[S:10][c:11]1[cH:16][cH:15][cH:14][cH:13][cH:12]1)[OH:9]","US03931235A","0.0","Unrecognized",,1976,"pistachio",624
"[ClH:1].[CH3:2][c:3]1[cH:4][c:5]([cH:6][c:7]([o:8]1)=[O:9])[OH:10].C[c:11]1[cH:12][cH:13][c:14]([cH:15][cH:16]1)[S:17](=O)O>CCO.[Na]>[CH3:2][c:3]1[cH:4][c:5]([c:6]([c:7]([o:8]1)=[O:9])[S:17][c:14]1[cH:13][cH:12][c:11]([cH:16][cH:15]1)[Cl:1])[OH:10]","US03931235A","0.0","Unrecognized",,1976,"pistachio",625
"[CH3:1][c:2]1[cH:3][c:4]([cH:5][c:6]([o:7]1)=[O:8])[OH:9].[CH3:10][CH2:11][S:12]Cl>Cl.Cc1ccccc1>[CH3:10][CH2:11][S:12][c:5]1[c:4]([cH:3][c:2]([o:7][c:6]1=[O:8])[CH3:1])[OH:9]","US03931235A","0.0","Unrecognized",,1976,"pistachio",626
"[CH3:1][c:2]1[cH:3][c:4]([cH:5][c:6]([o:7]1)=[O:8])[OH:9].[CH3:10][CH:11]([CH3:12])[S:13]Cl>ClCCl>[CH3:1][c:2]1[cH:3][c:4]([c:5]([c:6]([o:7]1)=[O:8])[S:13][CH:11]([CH3:10])[CH3:12])[OH:9]","US03931235A","0.0","Unrecognized",,1976,"pistachio",627
