,Unnamed: 0,smiles,targets
36692,36692,c1ccc2c(c1)C=Cc1ccccc1C2C1CCN(C(CCCC(=O)O)=O)CC1,1.0
36693,36693,CCn1c(-c2cc(CN=C(O)OC)[nH]n2)cc(-c2ccccc2)n1,1.0
36696,36696,c1cc(Cl)c(Cl)cc1CN=c1ccc2ncc(CO)n2[nH]1,1.0
36699,36699,c1cc(Cl)ccc1C1=NC(C(C[N+]([O-])=O)c2cc(Br)sc2)(C(F)(F)F)OC1=O,1.0
36703,36703,CC[C@H]1C(=O)N(C)C2=CN=C(Cl)NC2=N1,1.0
36707,36707,COc1cc(N=c2c3c(nc(S(C)=O)[nH]2)CCC3)cc(OC)c1,1.0
36708,36708,c1c(C#N)c(N2c3c(cc(F)c(N4CC(N)C4)c3Cl)C(=O)C(C(=O)O)C2=O)nc(N)c1F,1.0
36710,36710,Cc1cc(-c2ccc(C([C@@H]3CCCC[C@H]3C(=Nc3c[nH]nc3)O)=O)cc2)n[nH]1,1.0
36712,36712,CCCC(=NC(C)c1c(O)nc(C)nn1)O,1.0
36715,36715,Cc1nnc2cc(-c3ccncc3)ccn12,1.0
36719,36719,COc1ccc(CON=C(CC(c2ccc(OC(F)(F)F)cc2)O)c2ccc(O)nc2)cc1,1.0
36721,36721,CN=C(N=C(O)P(=O)(OC)OC)N(C)C,1.0
36724,36724,COCc1ccc2ccc(CO)nc2c1Cl,1.0
36726,36726,C1COCc2c1nc(CCl)nc2O,1.0
36728,36728,CNc1ccc(C(C2CCOS2(=O)=O)=O)cc1,1.0
36729,36729,Cc1cc(=NC(=Nc2ccc(OC)c(C(=NCc3ccco3)O)c2)O)c2c(cccn2)[nH]1,1.0
36730,36730,c1cc(-c2ccc(N)cc2)c2c(c1)C(O)=NC2,1.0
36731,36731,c1ccc(C(c2ccccc2)(c2cccnc2)O)cc1,1.0
36732,36732,COC(CC1CCN(c2ccnc3ccc(F)cc32)CC1)=O,1.0
36733,36733,Cc1ccc(C(=NN2NC=CS2)O)cc1-c1ccc(C(Nc2ccc(OC)cc2)=O)cn1,1.0
36734,36734,c1c(=O)c2c(c(C(=O)O)cs2)oc1C(F)(F)F,1.0
36735,36735,c1ccc(Sc2ccc(C(C(Cl)(Cl)Cl)=O)[nH]2)cc1,1.0
36736,36736,c1ccc2c(c1)ccc(Sc1ccc(NN)cc1)n2,1.0
36740,36740,CC(C)c1c(C(c2cc(C#N)cc(C#N)c2)=O)nc(OC)nc1OC,1.0
36746,36746,CC(C)n1ccc2c(N=C=S)ccc(OC)c21,1.0
36747,36747,c1ccnc(CCc2cnn3c2nc2c(c3N3CCC3)CCNCC2)c1,1.0
36749,36749,CCOC(Cc1c2cc(CBr)ccc2n(C(C)=O)c1C(F)(F)F)=O,1.0
36750,36750,Cc1cc(CC(=Nc2ccc(-c3cnccn3)cn2)O)cnc1-c1ccnc(C)c1,1.0
36751,36751,CC(C)(CC(C1(C(=O)O)CCCN1)=O)CN=C(C(C1CCCCC1)N=C(c1cnccn1)O)O,1.0
36752,36752,CN=C(Nc1cc(SC)cc(N=C(NS(c2coc3ccccc32)(=O)=O)O)n1)O,1.0
36757,36757,CCn1c2c(c3cc(CN4CCCC(c5cc[nH]n5)C4)ccc31)CCCC2,1.0
36764,36764,CCCCC=C1C(CC(=O)OC)CCC1=O,1.0
36767,36767,CC(C)(C)C#Cc1cc(NC2CCOCC2)c(C(=O)OC)s1,1.0
36772,36772,CN(CC=C(c1ccc(Br)cc1)I)CC(=O)O,1.0
36774,36774,C=CCOc1ccc2c(C)cc(=O)oc2c1,1.0
36775,36775,CC(C)Oc1cc(C2=CC([2H])([2H])N(Cc3ccccc3)C([2H])([2H])C2)c(C)cc1[N+]([O-])=O,1.0
36778,36778,Cc1ccccc1CN=c1ccc2c(c(=N)[nH]cn2)[nH]1,1.0
36779,36779,C(CC(=NCC#N)O)CBr,1.0
36782,36782,C[C@@H]1C[C@H]2[C@@H](C(=C)C(=O)O2)[C@H](OC(C)=O)[C@]2(C)[C@@H](OC(C)=O)C[C@H](OC(C)=O)[C@@H]12,1.0
36783,36783,C[C@H]1CN(Cc2nnnn2-c2ccc(C(F)(F)F)cc2)C[C@@H](C)O1,1.0
36784,36784,CCCc1c(C(=O)OCC)c2c3c(ccc2n1C)OC1c2ccc(OC)cc2CCN1C3,1.0
36785,36785,CC(=O)SC1CC2C3C(C1O2)C(=O)OC3=O,1.0
36786,36786,CCCCCCCCOCc1cccc(Cn2c3ccccc3[n+]([O-])n2)n1,1.0
36790,36790,COc1ccc2c(c1OC)CC(Cc1c(C(F)(F)F)cccn1)C2=O,1.0
36791,36791,CC(C)(C)OC(c1c2cc(C(N3CCN(C4CC4)CC3)=O)c3cc(Cl)ccc3n2cn1)=O,1.0
36793,36793,c1ccc(-c2ccc3c(c2)C(=[O+])[C+]([O-])N3)cc1,1.0
36795,36795,CC(C(C)C(=NCCCN=[N+]=[N-])O)C(=N)O,1.0
36799,36799,CCC(c1ccc(F)cc1F)C(=O)O,1.0
36800,36800,CN(C)C1(CC2CCCC2)CCC2(CC1)OCCO2,1.0
36804,36804,C1CC1c1cc(-c2nc3cc(Cl)ccn3n2)cnc1,1.0
36805,36805,c1ccc2c(c1)CCC(c1cc(O)nc(=N)[nH]1)C2,1.0
36807,36807,c1ccc(Cc2cc3cc(I)nnc3[nH]2)cc1,1.0
36808,36808,CC1(C(=O)OC)CN(c2ccccn2)C(=O)CN1S(c1ccc(OC)cc1)(=O)=O,1.0
36809,36809,CCc1cc(OC)cc2c1c(=O)oc(-c1cccnc1N1CC[C@H](N3CCS(=O)(=O)CC3)C1)n2,1.0
36810,36810,CC1CCN2C(=N1)N=C(S(Nc1c(Cl)cccc1Cl)(=O)=O)N2,1.0
36815,36815,CS(N(C1CCCOC1)c1ccnc(Cl)n1)(=O)=O,1.0
36818,36818,CC(N1CC2(CCN(C(=O)O)CC2)c2cc(Cl)ccc21)=O,1.0
36819,36819,C1CCC(Oc2c(F)cc(CO)cc2F)CC1,1.0
36821,36821,c1cc2c(cco2)cc1C(c1nccs1)O,1.0
36822,36822,CCCCCCCS(CCN1CCCCC1)(=O)=O,1.0
36823,36823,C=CCOC(c1cccn1NCc1ccc(F)c(Cl)c1)=O,1.0
36826,36826,CCC1CC(CS(N(CC)CC)(=O)=O)CC1C(=O)O,1.0
36827,36827,C=CC(N1CC2C=C(c3ccccc3)CC2C1)=O,1.0
36830,36830,CN1CC[C@](C#Cc2cccc(-n3c4c(cc(-c5ccn(C)n5)cn4)c(C(=N)O)n3)c2)(O)C1=O,1.0
36833,36833,CCC(CC(=O)OC(C)(C)C)(c1ccn(Cc2c(C)c3ccccc3nc2Cl)c(=O)c1)O,1.0
36835,36835,c1cc(Nc2c(Nc3ccc(Cl)c(C(=N)O)c3O)c(=O)c2=O)c(F)cc1F,1.0
36836,36836,C1CC(=CCSC(=N)N)c2ccsc2C1,1.0
36838,36838,c1cc(F)ccc1CCOc1c(C(=O)O)cc(Cl)cn1,1.0
36840,36840,CN1CC(C(c2ccccc2)Oc2ccccc2[N+]([O-])=O)OCC1=O,1.0
36841,36841,CCC1c2c(ncn2CC)CCN1C(=NC(C)C)S,1.0
36844,36844,CN1CCc2c(cc(-c3ccnc(C(Nc4cccc(-c5nncn5C5CC5)c4)=O)c3)cn2)C1,1.0
36846,36846,Cn1c(=NCCCCCOc2cccc(C=O)c2)nc(CO)[nH]1,1.0
36847,36847,CC1(C)C=Cc2c(ccc3c2c2c([nH]3)CCN(C(c3ccccc3)=O)CC2)O1,1.0
36848,36848,CC(C1(OCCCl)CCCCO1)O,1.0
36849,36849,CC(C(C(C(=O)OC)N)C(C1CCCCCC1)=O)=O,1.0
36850,36850,CC1(C)OCC(CN2c3ccccc3CC(NC(c3cc4cc(Cl)sc4[nH]3)=O)C2=O)O1,1.0
36851,36851,CC(C)Oc1cc(C(OC)=S)cnc1C,1.0
36852,36852,c1cc(Cn2c(=S)nc(-c3ccc(C(NCCO)=O)cc3)[nH]2)cc(Cl)c1,1.0
36853,36853,CN1C[C@@H](c2ccc(N)cc2)[C@H]([N+]([O-])=O)C1,1.0
36854,36854,c1cc(Cl)c(Oc2ccc(-n3cc(C(=N)O)cn3)cc2)cc1F,1.0
36856,36856,CC1(C)CNCCN1C(c1ncn(-c2cccc(F)c2)n1)=O,1.0
36858,36858,CCS(c1ccc(NS(NC(C)C)(=O)=O)cc1)(=O)=O,1.0
36860,36860,CC(CCO[Si](C)(C)C(C)(C)C)N(C)CCc1cc(OC)cc(OC)c1,1.0
36861,36861,CN(C)c1nc2cc(CN)cc(I)c2o1,1.0
36864,36864,C1CN(c2nc3cc(C(F)(F)F)cc(Br)c3[nH]2)CCN1c1c(Cl)cncn1,1.0
36867,36867,COCc1cc2c3c(c1)C(C1CC1)CCN3CCNC2,1.0
36869,36869,c1cc(C(Cl)=O)cc(OC(C(F)F)(F)F)c1,1.0
36872,36872,CCCCCCSc1nn2c(=O)cc(C)nc2s1,1.0
36875,36875,CC(C)(C)OC(c1ccccc1-c1ccc(CN=C(NN)S)cc1)=O,1.0
36877,36877,c1cc(-c2cnc(-c3cc(Br)cnc3N)o2)cnc1,1.0
36881,36881,c1cc(O)ccc1NS(CCC(C(F)(F)F)(C(F)(F)F)F)(=O)=O,1.0
36885,36885,c1ccc(Cn2c3c(c(C#N)n2)C[C@H]2[C@H](COc4ccccc4)[C@H]23)cc1,1.0
36887,36887,Cc1c2cc(Cl)ccc2oc(=O)c1-c1n[nH]nn1,1.0
36888,36888,CCO/C=C/c1c2c(C)c(Cl)nnc2sc1C(=O)OCC,1.0
36889,36889,c1cc2c(cc1C(c1ccc3c(c1)COC3)N1CCN(C(Cl)=O)CC1)COC2,1.0
36891,36891,COc1ccc(C2OCCO2)c2c1N(Cc1ccc(-c3ccsc3)nc1)C(=O)CC2,1.0
36892,36892,c1ccc(N2c3ccccc3B3c4ccccc4Oc4cccc2c43)cc1,1.0
36894,36894,Cc1ccc(S(=O)(=O)OC[C@@H](c2cccc(Cl)c2)O)cc1,1.0
36896,36896,Cc1cc2cccc(Cl)c2n1CCC#N,1.0
36898,36898,CC(C)[C@@H]1c2nc3cc(C(=O)OC)c(S(C)(=O)=O)cc3n2CCN1C(=O)OC(C)(C)C,1.0
36900,36900,CN(C)C(CN=C(N1Cc2ccccc2C1)O)c1ccccc1,1.0
36904,36904,CC(C(N1c2ccccc2C(O)=Nc2cc(Cl)ccc21)=O)N1CCN(C(c2ccco2)=O)CC1,1.0
36905,36905,COc1c(Cl)c(F)cn2c1c(C1CC1)c(O)nc2=O,1.0
36908,36908,CC(C)c1c(I)sc(=N)[nH]1,1.0
36915,36915,Cc1ccc(C2(N(C)C)CCC3(CC2)CCN(C(COC)=O)C3)s1,1.0
36919,36919,CN1CN(c2ccccc2)CN=C1N[N+]([O-])=O,1.0
36921,36921,c1cc2c(c(OC[C@H](CNCC3CCN(CCC(F)(F)F)CC3)O)c1)[nH]c(O)n2,1.0
36922,36922,CCOP(c1ccc(F)cc1)(C1(C#N)CC1)=O,1.0
36925,36925,CC1=CC(C=O)=C(C)NC1=C1C(O)=NC(=O)S1,1.0
36926,36926,c1cc(Cl)ncc1C(=Nc1ccc(F)cc1N)O,1.0
36929,36929,Cc1cc(C)c2c(c1)n(C1CCN(CCCCN3C(=O)c4ccccc4S3(=O)=O)CC1)c(=O)o2,1.0
36930,36930,C=CCNS(C1(Cl)NC(Cl)=CS1)(=O)=O,1.0
36933,36933,Cc1cccc(CC(F)(F)F)c1OCc1ccccc1,1.0
36935,36935,CCCN=c1[nH]n2c(I)cnc2s1,1.0
36936,36936,Cc1ccsc1C(Cc1ccccc1NC)N(C)C=O,1.0
36938,36938,CN1C(=O)CCC1(c1ccc(Cl)c(S(Cl)(=O)=O)c1)O,1.0
36940,36940,CC(C)(C(N1CCC1)=O)n1cc(N=C(c2c3c(cncn3)[nH]n2)O)c(-c2cc(Cl)ccc2OC)n1,1.0
36943,36943,CC(C)(C)[C@@H](CC(=O)OC)N=c1c(F)c(-c2ccccc2)c(C#N)c(Cl)[nH]1,1.0
36946,36946,COC(c1cc(CCCc2cc3c([nH]2)[nH]c(=N)nc3O)cs1)=O,1.0
36947,36947,Cc1c(-c2cnn3c2C=CN(C(F)(F)F)C3)cc(C(=O)OC)s1,1.0
36948,36948,CN=c1nc2ccn(C)c(=O)c(Cc3cc(Br)c(OC)c(Br)c3)c-2[nH]1,1.0
36949,36949,CC(C)C(C(C)(C)SC)N=C([C@@H](C)N)O,1.0
36950,36950,COCCN1C(c2cccs2)C(C(Nc2ccc3c(c2)c[nH]n3)=O)c2ccccc2C1=O,1.0
36952,36952,COC(N=c1nc(Cl)c2ccc(C#N)n2[nH]1)=O,1.0
36953,36953,C1CC(n2c3cc(OC(F)F)ccc3c(C#N)c2-c2ccc(S(NC(CF)CF)(=O)=O)cn2)C1,1.0
36957,36957,c1ccn2c(c1)c(C(N1CCOCC1)=O)nc2CCN1CCOCC1,1.0
36958,36958,CCOC(CC1C2=C(CCN1C(=O)OC(C)(C)C)CC(O)(OC(N(C)C)=O)C=C2)=O,1.0
36959,36959,c1ccc(S(N)(=O)=O)c(Nc2ncc3ccc(-c4ccc(N5CCOCC5)nc4)cc3n2)c1,1.0
36961,36961,Cc1ccc(S(c2cnc(C)nc2Nc2c(C)cc(C)cc2C)(=O)=O)cc1,1.0
36962,36962,c1cc2c(c(O)c1)OC[C@H](O[N+]([O-])=O)C2,1.0
36968,36968,C(N=C(c1cnc(Nc2ccc(F)cn2)cc1Nc1c(SC)cccn1)O)([2H])([2H])[2H],1.0
36969,36969,Cc1ccc(S(n2cc3c4c2ccc(OC)c4C(=O)C(N=C(C(F)(F)F)O)C3)(=O)=O)cc1,1.0
36970,36970,Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(=NC)nc[nH]n12,1.0
36972,36972,c1cc(/C=C/S(N=C(c2ccc(Cl)cc2Cl)O)(=O)=O)sc1,1.0
36973,36973,COc1ccc(CCCNC[C@H](c2ccc(O)c(O)c2)OC(C(O)=O)=O)cc1,1.0
36976,36976,CC(C)(C)Nc1ncc2cccc(Br)c2n1,1.0
36981,36981,COCCCCN=c1c2ccc(Cl)cc2[nH]c2ccc(OC)cc21,1.0
36983,36983,Cc1cc(CO)cc(OCCCC(F)(F)F)c1-c1c2c([nH]c(=N)n1)CN(C(=NC1CCC1)O)C2,1.0
36984,36984,Cc1cc(NCCO)c2c(c(-c3ccc(Cl)cc3)n[nH]2)n1,1.0
36987,36987,Cc1c(OC)cc(C(N(CCCc2ccccc2)CCCl)=O)cc1OC,1.0
36988,36988,CC1(C)OC[C@H](C2CCc3cc(F)ccc3O2)O1,1.0
36991,36991,Cc1cc(N=CO)ccc1Oc1ccc2c(c1)ncn2C,1.0
36992,36992,Cn1c2c(c(=O)n(C)c1=O)n(CC(COC(COc1ccc(Cl)cc1)=O)O)cn2,1.0
36998,36998,CN(C)C(CN1c2ccccc2C(C2CCCCC2)C1(c1cnc(O)nc1)C(=O)O)=O,1.0
37000,37000,c1ccc(CON=C2c3ccc(N)cc3CN2)cc1,1.0
37001,37001,CC(C)(C)n1c2c(cc(-c3ccccc3)c(=O)[nH]2)c(C2CCC2)n1,1.0
37002,37002,c1ccc([C@H]2COC(=O)N2c2ccn3c(c(Br)cn3)n2)cc1,1.0
37003,37003,CCOc1nc2c3c(C)cc(-c4ccc(OC)c(OC)c4)nc3sc2c(N2CCNCC2)n1,1.0
37005,37005,Cc1c(Cc2cccc(OC)c2)c(C)n2c(c(C(=NCCN=C(C)O)O)cn2)n1,1.0
37007,37007,Cc1cc(Nc2c(CO)cnc(SC)n2)n(C)n1,1.0
37011,37011,C=CCC(C=O)C1CCC2CC1C2(C)C,1.0
37012,37012,Cc1cc(CO[C@@H]2CC[C@@H](CC(C)(C)C(=NCC3CCOCC3)O)NC2)cc(CCCCOC)n1,1.0
37014,37014,CCOC(c1c(C(C)C)nc(C)n1N=C(CC(=O)OC)O)=O,1.0
37015,37015,CN1CCN(C2=NC(=O)/C(=C/c3cc(F)ccc3O)S2)CC1,1.0
37018,37018,CN1CCN(C=C2C=CC(N)=CC2C(F)(F)F)CC1,1.0
37021,37021,CC1C(=NOCC2CC2(Cl)Cl)C(=O)NN1,1.0
37022,37022,CCCCNCCCN(CCCNCCCC)CC#[P+][S-],1.0
37023,37023,Cc1cc(Oc2ccccc2N=C=O)n(-c2ccccc2Cl)n1,1.0
37025,37025,C1CCN(c2c(CN=C(Nc3cccc4c3OCC(O)=N4)O)ccc(C(F)(F)F)n2)C1,1.0
37028,37028,c1cn2c(c(Br)cn2)c(=O)[nH]1,1.0
37041,37041,Cc1cc(/C=N/NC(=N)O)cc(C(=O)O)c1N,1.0
37043,37043,COC(N1CC(Br)=Cc2ccccc21)=O,1.0
37044,37044,CCOC(c1cc(C)cnc1N1CC2(CCC(=O)CC2)C1)=O,1.0
37045,37045,c1ccc2c(c1)CC(NN1Nc3cncnc3S1)C2,1.0
37047,37047,c1cc(-n2ccc3cc(N)ccc32)cnc1,1.0
37048,37048,C1CCC(n2c3c(c(=O)n(C4CCCCC4)c2=O)nc(Cl)[nH]3)CC1,1.0
37053,37053,Cc1ccc(Sc2ccccc2N=C(CNCCO)O)c(C)c1,1.0
37055,37055,C1CN(c2ncc(Br)cn2)CCC1O,1.0
37060,37060,Cc1ccc(CN=C(c2ccc(N=c3c4ncnn4c(Br)c[nH]3)cc2O)O)cn1,1.0
37061,37061,CCOC(C)OC1(C)C(c2ccccc2)N=C(c2ccccc2)OC1=O,1.0
37062,37062,CC(C)N1C=C(I)C2C(=NC)N=CNC21,1.0
37063,37063,CN(C)/C=N/C(=NC(c1ccccc1)(c1ccccc1)c1ccccc1)S,1.0
37064,37064,CC1C=C(C(=O)O)N2C(=O)C(N=C(CSc3nncs3)O)[C@H]2S1,1.0
37065,37065,CCCN1c2ccc(NS(Cc3cc(F)c(C)c(F)c3)(=O)=O)cc2CCC1=O,1.0
37066,37066,CC(C)c1c(OCC#N)nc(C(F)(F)F)c(OC)n1,1.0
37071,37071,CC(=Nc1cnc(N2CCNCC2)nc1)O,1.0
37072,37072,C[C@@H](c1ccc(CN2CCc3c(cccc3C(=O)OC)C2)cc1)N=C(C)O,1.0
37073,37073,CCCn1c(=O)c2c([nH]c(-c3cnn(Cc4ccc(C(F)(F)F)c(F)c4)c3)n2)nc1Cl,1.0
37076,37076,C=C(Cc1ccc(C(=O)OC)cc1)NCC(c1csc(N(C)C)n1)O,1.0
37077,37077,COc1ccc2c(c(-n3cc4c(n3)CCC(NCCCc3ccccc3)C4)ccn2)n1,1.0
37079,37079,c1ccc(S(C(C#N)=C2NCCN2CCCO)(=O)=O)cc1,1.0
37082,37082,C=C(C)C(=NC(/C(=C/c1ccc(Cl)cc1)c1ccccc1)=O)O,1.0
37084,37084,Cc1nc2c3ccc4c(c3[nH]c(=N)n2n1)OC(F)(F)O4,1.0
37088,37088,CC(C)C1CCCCCCCCC(C)(C)CN1,1.0
37090,37090,CC(C)(C)OC(CNCc1cc(S(N2CCCCC2)(=O)=O)ccc1Cl)=O,1.0
37091,37091,C=CCOC(=NCC1CC2(CCN(C(=O)ON3C(=O)CCC3=O)CC2)OC1)O,1.0
37092,37092,CC(N([C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21)C(=O)OC(C)(C)C)=O,1.0
37093,37093,Cc1cnc(I)c(C)n1,1.0
37094,37094,CN(C)CCOCC(c1ccc2c(c1)CCC2OC1CCCCO1)O,1.0
37098,37098,CC1(C)Cc2c(cccn2)C(Nc2ccc(C#N)c(Br)c2)C1,1.0
37100,37100,Cc1ccc(/C=N/[C@@H](CO)c2ccccc2)o1,1.0
37101,37101,c1ccc(CN2CCC3(CC2)CNc2ccc(Cl)c(CN)c23)cc1,1.0
37102,37102,COc1ccc(N=c2[nH]c(=N)n(-c3ccc(-c4n[nH]nn4)cc3)[nH]2)c(OC)c1,1.0
37103,37103,CN(C)C=C1CCc2c3ccccc3ccc2S1=O,1.0
37106,37106,Cc1cccnc1C(=Nc1cccc(Oc2ccc(=N)[nH]c2)c1)O,1.0
37107,37107,COC(c1ccc(NC(Cc2ccc3c(c2)CCC(NS(c2cccs2)(=O)=O)C3)=O)cc1)=O,1.0
37108,37108,CC(C)=CC(C(C(C)C)C(=O)OC)O,1.0
37112,37112,C1C=CC(Oc2ccccc2C=O)CC1,1.0
37113,37113,COC(=N[C@H]1CCc2cc(Br)cc3c2N([C@H](C(=O)O)C3)C1=O)O,1.0
37114,37114,CC1(C(=NCCc2ccc(CCC(=O)O)cc2)O)C=CN=N1,1.0
37115,37115,CC(C(C(C)=O)=C(SC)SC)=O,1.0
37116,37116,CC(C)(C)C(Nc1ccc(S(N)(=O)=O)cc1)=O,1.0
37117,37117,C(CC(F)(F)F)COc1ccc(-c2nn(CCO)c(=O)o2)cc1,1.0
37119,37119,Cc1c(COc2ccc(C(=NC3CC3)O)cn2)c(-c2ccc(F)cc2)no1,1.0
37120,37120,COCCCc1cccc2c1c(C(N)=O)n[nH]2,1.0
37122,37122,Cn1cncc1C1(C2CC(=O)OC2)SCCCS1,1.0
37124,37124,c1ccc(C=Cc2ccc3cccc(O)c3n2)cc1,1.0
37127,37127,CCOC(=NCC(=NNc1nc(C)c(-c2ccccc2)nn1)O)O,1.0
37130,37130,Cc1cc(C(Nc2c(C)nc(Cc3cc(Cl)cc(F)c3)s2)=O)n(C)n1,1.0
37131,37131,c1ccc(CSc2ccc(F)c(C(F)F)c2C#N)cc1,1.0
37132,37132,CCc1cc2c(cc1C#N)cnn2C(C)=O,1.0
37134,37134,c1ccc(OC(C(F)F)(F)F)c(C(COc2c(Br)cccc2N)=O)c1,1.0
37135,37135,CCN(CC1CCCC1)c1c(C#N)cc2c(c(Br)cn2C)n1,1.0
37142,37142,c1cc(C(N2CSCC2C(=O)O)=O)cnc1,1.0
37144,37144,COc1ccc2c(c1)nc(-c1cc[nH]n1)n2-c1ccc(CCCl)cc1,1.0
37145,37145,Cc1ccc(C2CCc3c(cnn(-c4ncc(C5CC5)cn4)c3=O)C2)c(C)c1,1.0
37146,37146,C[C@H]1CCC[C@@H](C)N1C[SiH](OC)OC,1.0
37149,37149,COc1ccc(Cc2c(C#N)ccc3c2CC[C@H]3Oc2ccc([C@H]3C[C@@H]3C(=O)O)cc2)cn1,1.0
37150,37150,CC1C=CCC(C)(C)C1(C#CC(C)O)O,1.0
37151,37151,CC(N1CCC(OCc2cncc(-c3cc4c(nc3)N(C(C)=O)CCC4)c2Cl)CC1)=O,1.0
37153,37153,C1COCCN1Cc1cc(=O)c(O)co1,1.0
37164,37164,c1ccc2c(c1)C(CCO)c1c-2c2c(c3c4ccccc4[nH]c13)C(O)=NC2,1.0
37165,37165,CC(=O)OI(c1ccccc1)c1cc(C(=O)OC)[nH]c1Br,1.0
37168,37168,c1c(Cl)c(Cl)cc2c1[nH]c(=O)c(=O)[nH]2,1.0
37169,37169,CCOC(c1cc2c(-c3cccc(OCCO)c3)c(C)oc2c(C(=NC)O)c1)=O,1.0
37170,37170,CCC1=CC2CC3(C(=O)OC)C1N(CCc1c4ccccc4n(C(=O)OC)c13)C2,1.0
37171,37171,CC(=NCCCCC(CC1(C(=N[C@H]2CC[C@@H](C(=O)O)CC2)O)CCCC1)C(=O)O)O,1.0
37172,37172,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1C(=NCCN)O,1.0
37174,37174,C=CC(=O)OC(C)(C)CCC(C)(C)OC(C=C)=O,1.0
37177,37177,CCOC(C(C(c1cnc(SC)nc1)=O)N(C1CC1)C(c1ccc(OC(F)(F)F)cc1)=O)=O,1.0
37181,37181,CC(=NS(c1cccc(-c2cnn(-c3cccnc3)c2)n1)(=O)=O)O,1.0
37182,37182,c1cc(O)cc2c1cc(-c1cc(F)c(O)c(F)c1)cc2C#N,1.0
37183,37183,CC(C)(Cn1c2ccccc2c(C(NC2CC3(CC(c4c5cccn5c(O)nn4)C3)C2)=O)n1)O,1.0
37184,37184,c1ccc(Br)c(CN2CCC(OCc3cnc[nH]3)CC2)c1,1.0
37186,37186,Cc1ccc(C(C)(CCCCBr)CO)cc1,1.0
37187,37187,CC(C)CN(c1ccc(C)cc1C)S(c1ccc(C(CNC2(C)COC2)O)c(F)c1)(=O)=O,1.0
37188,37188,Cc1c(O)c(CN(CCCCCC(=O)O)C(=O)OC(C)(C)C)c(CO)cn1,1.0
37190,37190,C=CC(=NC(C)(C)CS(=O)(=O)OC)O,1.0
37191,37191,Cc1c2c(N(CCOC)CCOC)[nH]c(C)nc-2c(-c2ccc(Cl)cc2Cl)n1,1.0
37195,37195,CNc1c2c(ncn1)n(-c1ccc(N)cc1)cn2,1.0
37196,37196,Cc1ccc(Sc2c(/C=C/C(=NC3CCC(O)CC3)O)cccn2)cc1,1.0
37197,37197,c1cc(C(c2ccc(C(N3CCc4ccoc4C3)=O)cc2)=O)sc1,1.0
37199,37199,C1CCC(NC(c2cc(=O)c3cc(F)cc(O)c3o2)=O)CC1,1.0
37200,37200,Cn1c(=O)c2cccnc2sc1=Nc1ccccc1,1.0
37205,37205,Cn1cncc1-c1ccc2c(c1)nccc2Oc1ccc(N)c(Cl)c1F,1.0
37211,37211,C1CCN(CCNc2cc(-c3ccc4c(c3)c(=N)[nH]cn4)ccn2)C1,1.0
37213,37213,Cc1c(I)c2c(nc1Cl)N(C(=O)OC(C)(C)C)[C@H]1CCN2C1,1.0
37215,37215,CC(C)Cc1ccc(-c2csc(N=C(Cc3csc4c3c(=O)n(C)c(=O)n4C)O)n2)cc1,1.0
37216,37216,Cc1c(-c2cc(N3CCN(C)CC3)cc(S(C3CC3)(=O)=O)c2)ccc(=N)[nH]1,1.0
37218,37218,COc1ccc(C=CC(=O)O[C@@H]2CC[C@]3(CO3)[C@@H](C3=CCCCC3)[C@@H]2OC)cc1,1.0
37219,37219,Cn1c(=O)c(-c2ccc(Oc3c4cc5c(cc4ncn3)OCO5)cn2)cnc1Nc1ccc(F)cc1,1.0
37220,37220,COc1cc(F)c(C=O)c(Nc2ccc(I)cc2F)c1[N+]([O-])=O,1.0
37221,37221,CC(C)n1c(F)c(I)cn1,1.0
37222,37222,Cc1cnc(-n2cc(C(F)(F)F)cn2)nc1Oc1cc(C(F)(F)F)sc1,1.0
37224,37224,CC(C)(C)c1ccc(OC[C@@H]2Cn3ccc(=O)nc3O2)cc1,1.0
37225,37225,Cc1ccc(CSc2c3c([nH]c(=N)n2)n(CCC(COC(C)=O)COC(C)=O)cn3)cc1,1.0
37227,37227,C[C@@H]1CN(C(COC(C)(C)C)=O)CCN1c1ncc(Br)cn1,1.0
37228,37228,c1ccc2c(c1)N=Cc1c(N3CCN(CCOCCO)CC3)cccc1S2,1.0
37229,37229,CCS(c1ccc(O)c(F)c1)(=O)=O,1.0
37233,37233,Cc1ccnc(NCC2CCC3(CC2)CN(S(C)(=O)=O)c2ccccc23)c1[N+]([O-])=O,1.0
37235,37235,CC=C(CC)C=CCNS(N(C)C)(=O)=O,1.0
37236,37236,C=CC1(N)CN=C(c2ccc(Cl)c(N(C)C)c2F)N=C1C(=O)OC,1.0
37238,37238,CC(C)C[C@@H](C(N1CCN(CC=Cc2ccccc2)CC1)=O)N=C(O)OC(C)(C)C,1.0
37239,37239,c1cnccc1-c1cc2c(c(Cl)ccn2)s1,1.0
37244,37244,CC1(C)CCS(=O)(=O)c2c1ccc(C(C1=C(N(C)OC)CCCC1=O)=O)c2Cl,1.0
37245,37245,CC#CCOc1ccc(S(CC2(C(=NO)O)CCNCC2)=O)cc1,1.0
37246,37246,c1cc(F)c(-c2ncc(CO)[nH]2)c(F)c1,1.0
