fragment_id,feasible_compounds,infeasible_compounds
412618693,1,0
4277669829,5,5
1500516294,0,1
737152968,0,1
3664777163,0,1
2473070542,0,1
2053115855,1,0
1494749138,1,1
1490554835,2,5
3424128982,23,0
2495090647,0,1
4287107038,1,0
1534595042,340,749
1558188002,3,0
1451233250,6,0
859312101,6,1
1519914985,3,7
1082658799,0,1
983568369,2,1
207097843,1,4
1362628597,2,2
2939686901,1,0
1871712248,3,4
3773829120,5,17
1937248261,4,1
2192052236,5,11
290983949,6,3
3949465620,1,0
4198502421,2,2
2811236372,1,0
1027084309,0,2
264245272,0,1
475533338,1,0
2805993498,0,5
1293422622,0,1
4260368418,0,2
1612189736,1,1
1428164653,0,1
4238872622,2,3
3882356785,3,0
2812809268,0,1
622334005,2,0
3404730422,1,19
720900150,1,0
1940918335,0,1
919605316,2,0
118493256,1,2
3320844371,1,0
2984775765,0,1
1251479644,1,0
1670910045,0,2
1443369054,0,6
2529169504,3,0
2344620131,2,5
318771303,3,20
3061321832,0,6
31985770,0,1
922226798,93,108
621285488,1,0
2159022192,1,0
320868467,0,1
3857715316,0,1
1199575166,0,1
3920105603,1,1
449319043,0,1
3820490891,1,5
3190296724,0,1
3023573143,0,2
2178945182,0,2
439881888,0,7
61345952,0,1
3186102434,0,1
4095742117,127,155
3649048741,4,0
2166362277,1,0
3598192810,0,2
1919946923,0,1
3333951658,0,1
4218949806,2,0
3491238069,0,1
184029369,0,7
4149743802,0,3
691540155,1,3
638587068,1,0
2195722428,0,1
2933395641,0,1
2918715586,1,0
1307054275,1,0
2939687107,1,0
831000773,0,1
782766282,2,1
951062734,1,0
3263697105,0,9
3157790931,17,9
1907364052,0,3
2056786133,1,0
2120749270,0,1
2517635288,0,1
3806335195,1,0
3965194470,192,253
3118469351,0,2
1880625384,30,13
2703757553,63,67
957878513,2,0
2208829684,1,1
1616908533,1,0
1051726068,1,0
1775767796,1,6
3745517814,1,0
932712697,4064,6237
998248697,2,1
772280569,0,2
3829928190,2,1
2151682308,1,2
1165496586,6,2
885002510,0,1
2930774290,1,0
2071990550,2,2
2475168026,0,1
2027950363,1,0
547361055,0,1
2766147872,14,32
847778081,1,12
60297507,1,0
1047007530,2,0
4208464173,1,1
4221571374,0,1
1439174961,0,2
4170715443,130,437
2238714163,0,1
3661631805,1,0
2666533183,5,3
272109893,2,0
943722821,2,5
208146759,19,22
2600472906,0,1
1268257101,0,1
3341291854,1,0
447222095,4,0
3458732366,2,0
3901755727,0,1
2305823058,1,1
1767903569,0,1
4243067213,0,1
920654160,0,1
1968705878,4,1
1414009174,0,2
832049496,0,3
19403097,0,1
3246395739,2,1
546312541,0,10
3380089186,1,1
2430603621,1,0
80744813,1,0
1947210094,2,0
199758199,2,11
532156792,0,1
2541752707,0,54
3265794436,10,22
931664266,0,2
3033534859,2,1
2163741068,1,1
1992823181,1,0
2015891857,0,1
1386746260,1,0
2874675608,0,3
2643464601,1,0
1635783067,2,1
3758100893,2,1
2935493021,1,0
2660766113,3,0
15733154,2,0
3479703971,1,0
3840414113,0,1
127406507,1,0
2315260338,0,1
2574258611,5,0
1967133107,0,4
2100302259,0,4
3369603515,4,18
2418020805,1,0
2636124615,1,0
2916618696,0,2
432542154,0,3
4075295179,10,5
2299531725,1,0
141562318,72,36
4288156115,0,2
4083683798,2,15
3269464545,1,1
1051202024,0,2
675287531,0,1
817893873,4,0
700977651,1,0
1339560435,0,4
2359300598,1,3
549458422,0,2
3214938616,0,2
1960841718,0,2
2088767994,1,1
2931298810,8,3
2597327355,0,14
2878345732,0,2
2642416133,0,1
4071625222,0,1
500699655,0,1
2335707658,0,1
1113068043,5,9
831001102,37,45
3665302033,2,0
381686292,5,0
3461354004,0,1
178786842,5,0
1013453339,1,3
3243774494,1,0
3901755935,0,1
2254967332,1,0
1837634085,0,3
1885344294,2,0
301470248,1,0
2939687464,3,2
2907181610,0,1
4016050731,0,3
2464682538,0,1
1483215413,1,2
427823670,1,0
371724855,1,0
3451916857,1,0
2121273917,0,1
2171605569,3,3
1683493442,1,0
100667973,1,3
2193101381,1,0
603984455,0,1
2975339083,4,1
880284238,0,1
2227180113,0,2
4179104343,1,0
88609368,0,4
2868908636,1,0
1210061404,0,1
3147829859,1,0
77075051,2,0
2599424621,1,0
3587707502,1,0
4044362351,1,1
3543667311,0,3
711463539,0,1
2997883511,2,2
446698105,1,0
890245755,1,1
2644513404,20,15
1715475075,1,0
1292898951,1,0
1107301002,1,0
1789923979,19,65
3863483020,32,37
639111824,0,1
3019903635,1,0
4006613652,1,0
4185395861,0,2
2228753047,1,9
2032145048,0,1
1416106649,2,0
1097339548,1,0
2243957416,0,1
4245689000,0,2
3937931947,1,0
3976204975,0,7
1702367923,7,4
316674740,1,0
2977436343,0,1
4176483000,1,0
2424312509,2,1
3228046024,1,2
3758101194,0,1
3884454603,1918,3031
1404048076,2,15
2553287375,3,1
228594387,1,2
3579319002,3,0
2729448160,0,1
559420130,0,1
1633161955,1,0
3020952292,2,2
1866470114,0,1
2691175139,0,1
3521123049,0,1
1836061419,1,0
3998225135,2,1
3973583605,1,0
3546813175,2,3
4165473020,0,1
2137002751,68,106
3926397697,0,8
1666192130,2,6
3074429702,1,0
951063303,0,2
3351778062,1,1
1556615965,1,0
3031438116,0,17
688919333,2,0
879760166,0,1
305664809,0,10
1762136875,1,0
289936177,4,4
832049974,1,0
1290277687,14,8
3305640762,0,1
3995603771,0,1
1161302845,2,0
1994920767,0,3
549458753,0,1
3527414595,3,0
1906840389,0,1
3067614024,1,5
2576880460,3,0
1927287629,3,6
39850830,4,0
4196930380,3,2
95949645,4,28
2057311057,2,0
3032486735,4,0
3949990736,1,7
4052751190,3,0
1057493847,1,1
472388439,1,0
546313049,0,1
987239259,0,1
3066565468,1,0
4223144800,25,14
3525317472,1,0
3346010976,1,0
706745184,0,3
2492994401,0,1
1764758373,1,0
502272866,0,1
3415741293,2,0
976753517,0,11
3882881904,0,1
4186444661,0,1
30413688,2,5
3688371069,2,0
1530401663,0,8
738202501,0,35
1162351493,0,1
2110264212,0,1
2803897249,8,35
1367872419,0,1
1729631144,0,1
4037022634,3,1
2685932460,1,0
1044911024,5,3
308810678,207,269
3154645942,1,8
287314872,1,0
2936542137,6,0
263721913,1,0
1310200763,3,0
2185237436,0,1
4116190144,1,0
4194309057,1,0
1621627843,5,2
1461195715,0,2
948442053,254,337
2702709704,1,2
2584744906,12,33
939529167,1,4
1794118607,0,3
1247286225,5,2
1723339735,0,1
1817711577,0,1
3744994266,5,3
632296410,0,1
1101534172,1,0
2848986077,1,0
805835741,1,1
424154079,0,2
2022708188,0,1
4131918817,0,9
2079331298,6,4
2760381410,3,1
2604667868,0,1
1695552483,0,2
3461354471,90,49
2068845547,1,0
4286583794,2,1
2096108531,1,0
338695173,1,0
354948102,0,3
489690124,0,22
2188383246,2,0
2000163855,0,1
3263697935,0,1
2720011283,0,1
3667399702,1,2
2312115225,1,0
47715354,11,7
1332745242,1,0
206574621,1,0
3968865320,2,3
1820857385,4,0
3158316073,0,10
3672118313,0,3
2631930926,37,9
2509771822,3,1
2020611121,1,0
4113568817,0,2
532681778,0,1
385356852,6,19
793777201,0,2
285217841,0,2
673715255,1,3
3452965944,1,1
3925873721,2,2
1505760311,1,4
2700612668,2,0
1774195772,1,0
3620738115,1,0
397415493,0,1
3823637578,2,4
2489848909,1,0
835195982,3,2
469767251,3,2
67114071,1,0
2019038299,1,0
2584220763,1,0
2254443611,0,1
452990054,14,2
3373798504,0,2
1333269610,20,13
2928153708,0,4
2585793646,23,17
2466255984,1,0
2089292913,2,0
3827831923,2,3
4165997688,0,1
3922728057,6,31
3984594042,2,0
3459781755,0,2
1282937980,0,5
2874152061,9,24
4118287487,0,1
4053275776,1,1
1267209348,2,2
3705148550,3,0
2430080136,0,4
3776451725,0,3
2276463758,0,2
1119884436,33,57
1425544347,1,2
3191870625,30,37
3059750049,1,0
1035474082,1,0
1149244583,2,0
1173361832,1,1
1828721833,0,1
1108874409,0,6
2549617843,0,1
2304775352,0,1
3412071610,0,1
784340159,1,0
3781170374,0,1
3856143562,0,1
2549093587,2,4
3877639380,4,0
2337805523,0,2
667423959,6,0
1538790617,0,1
400561370,1,0
3916960987,0,1
3568833760,1,0
613946594,13,46
1017124066,0,3
3138917608,6,4
2639271145,1,0
2438993129,0,1
2854753516,0,1
435164402,1,1
471340275,1,1
1713902837,1,0
873993466,1,0
132650236,1,6
2807567612,0,2
3275232511,1,0
3221230848,19,0
462951681,1,2
173544704,0,1
3565163784,23,23
1908413705,0,1
1018172683,0,1
527439116,1,1
2602046735,2,3
3505919247,0,1
2983728402,0,1
4200076572,0,2
2497713437,0,1
3719304480,1,1
318248227,0,1
2626164010,1,0
231216427,1,0
253760816,0,3
2582648114,0,1
2669679925,3,0
1696077109,3,2
1119360309,1,1
1008211258,0,1
742397244,4,1
1850217788,3,1
1306006845,0,1
1693455686,2,1
4063237456,0,4
2132284755,25,10
720901462,0,4
1528304983,135,450
3137869142,0,2
3653244250,16,20
419435867,7,0
2497713501,0,3
3306165599,1,0
2010125664,0,4
3677361505,1,15
3117421925,0,1
2012222823,1,0
1132991848,0,1
262673770,2,4
1963988331,0,1
1339561327,0,1
937432432,0,1
893916529,1,0
4134016375,0,2
2362971515,0,1
1675105661,1,2
858264964,0,2
3568833924,0,1
1218450824,1,0
3660584333,0,4
985666958,63,69
486020495,0,1
733484442,6,4
1476400538,0,1
481826204,0,5
169874845,1,4
162534814,0,2
118494622,0,1
3533182369,6,6
4277147042,0,2
1353192866,0,1
3515356582,0,1
2996835751,0,1
1987057069,1,15
1171264956,1,2
2035815870,6,18
1995445696,0,2
3882358209,9,0
2229278149,0,1
414193097,0,1
1270355402,1,4
1782584782,1,0
471340499,1,37
1719145941,1,9
1511003605,0,1
2889356763,1,5
2848462307,0,4
3949467109,1,0
943724013,2,0
3049264622,1,0
195040755,6,3
2864715253,0,1
2791314934,1,0
4234155510,1,1
2602046972,0,2
2875725309,8,6
2110264829,0,4
3249018367,0,1
943199744,1,0
49812996,0,1
3263698442,2,1
1008211468,5,5
1195906573,4,9
2819102222,0,5
179836431,19,32
3800045072,2,0
443553301,2,0
3197638169,2,0
149427738,0,1
759698971,2,1
1032853028,1,0
1900025383,1,0
3655865895,1,0
1637881385,0,2
3865056810,0,15
303568435,1,0
3423606325,7,59
1270355513,1,0
1595938367,0,1
1199052356,1,1
2655524428,2,1
2138052172,1,0
1170740816,2,0
181933649,1,0
1066931794,0,4
1754273363,7,2
2045253205,1,0
4032829014,0,1
4257224279,2,0
2385516123,1,0
465573476,1,0
2469926503,0,2
1719670378,1,5
3764917868,3,8
631248494,3,3
2095060590,3,0
2012747375,1,0
1220023921,0,3
1027610228,3,0
2958562934,0,1
379590263,2,0
878712439,0,1
2723681914,0,3
981472894,2,9
247469695,2,1
4119336577,5,1
597169794,2,0
1779963522,1,0
2286950020,0,1
3619690119,0,1
3059750535,0,1
49288841,0,10
402658954,1,0
1915754121,0,4
1786779278,0,1
1190663824,1,0
1655707281,51,66
233313937,2,0
368055955,0,1
4010808981,0,1
546313881,1,0
2550142617,0,1
1118836379,8,28
1297618585,0,1
1909986973,1125,702
2421167777,7,3
1001920165,2,2
199759526,0,1
4264564392,0,1
1341134504,0,1
2021136043,1,0
2635601584,1,0
741349042,4,1
4160755379,0,1
2156402355,0,1
4165998261,6,14
3659011765,0,2
3929544383,0,1
685774532,1,0
3227522768,1,0
96999121,1,0
1612191442,7,8
535828179,22,27
1520441045,1,0
3133150934,1,3
4171241178,0,1
1682446044,2,2
3677886173,3,0
2439517919,9,5
2511345376,0,3
1058543329,1,0
913839842,4,0
1750603493,5,3
3287815913,0,1
700978926,3,3
2418022127,4,0
4261418745,0,1
1644173051,3,1
3554678523,0,1
3956283135,19,14
675288835,0,2
2161121030,11,6
932189958,0,1
1955075848,2,4
4069529355,0,1
1905268492,1,0
3949991693,1,1
519575311,0,2
165156630,1,0
494409496,0,1
1786255135,21,45
3192395552,3,0
1686640417,4,2
2210404127,0,1
3126859555,0,2
4148172583,0,4
2468878121,3,0
155719466,0,1
60299051,0,3
26744641,2,2
3282573121,0,6
3876067138,0,1
1240995658,0,1
3652196175,0,4
182982484,1,0
22026074,15,30
1940920156,1,5
660608864,1,0
3816822624,1,1
1860704105,25,4
3049265015,2,0
1551374200,10,2
531109751,0,1
460330874,0,2
1642600311,0,1
1608521597,16,12
1125652349,4,1
313530246,0,2
3521648524,0,3
4245690254,0,1
2009601934,0,2
4229437330,1,0
3084916626,0,4
2095060885,0,1
8918933,0,4
3319273367,1,4
1950881688,0,1
3223328666,1,0
1264588699,1,0
2825394075,0,2
395319199,0,1
3309836192,1,7
1884821410,3,4
1252005806,1,1
1067980721,1,0
142088114,0,10
4005042103,3,2
1229985719,0,1
3908048827,2,1
2317883324,7,19
2455771070,0,4
2040010688,0,2
3528988608,0,1
4238350273,0,1
2910853064,0,1
1410865100,1,0
1115166669,4,4
3537377231,1,0
490215379,1,1
3654293463,0,2
1867519959,0,1
3922204637,4,0
3535280096,6,5
3184531426,1,0
4046985199,2,0
4226291697,0,2
3130529779,2,3
386406391,6,4
722475005,1,0
250615805,0,1
3327662078,0,1
2708477954,1,0
3847231494,8,1
2004359175,1,0
554702856,1,0
3964147721,3,0
416290834,2,1
880810002,3,1
291510291,0,1
2030573601,14,12
3160414242,1,0
3347060771,2,0
1752176681,0,1
3301972013,0,3
3990362159,0,97
657987635,0,1
3828357172,1,0
2390759476,1,0
4218951733,0,1
2068846647,5,24
2435848244,0,1
3445626933,0,1
3904903226,2,2
790108219,1,0
2748848186,0,1
3262126146,98,371
4008187973,0,1
1710757958,1,3
4094171209,1,0
1216878666,1,0
3320846409,0,1
897062990,2,2
522721359,1,0
2936019033,73,12
1555044441,1,0
3398441063,5,0
1783109735,1,0
2145917034,0,1
1279268973,1,4
292558957,4,0
3127908469,1,0
4067956854,1,0
1751128183,0,1
2323126393,2,0
2400721018,0,1
2544900224,1,0
2862618753,1,0
1212160130,4,0
515381385,0,1
385882255,1,2
2837977233,1,0
3461879953,0,6
2857900184,1,0
3778025630,0,1
76028066,2,2
2749896868,811,248
3995080872,0,5
3026720940,1,0
4219476142,0,1
471341234,1,0
3557300412,1,0
3704625341,1,0
4168620222,0,3
3914340542,0,4
1681922244,0,2
3904903364,0,1
1354242247,0,3
4101511368,0,1
1584928969,0,1
2085099723,0,1
2964854994,1,4
2921863383,2,0
281549020,1,0
389552351,0,11
3505920224,0,3
1460672736,0,4
3457685730,1,1
1569200357,1,0
4285012197,1,1
2561153256,1,0
698882283,0,2
1526208750,1,0
956307694,0,6
2044729584,1,0
2391808243,1,0
3641710836,0,2
2634029301,8,16
2157451510,7,2
3019905271,0,1
1550326008,2,0
3281000700,5,0
2175801598,0,1
2120227076,0,1
4260894981,0,1
1007163667,0,1
1563433237,0,1
2532317462,21,33
2358778134,1,0
527440155,1,0
2925533469,0,2
1996495133,0,1
347085089,1,0
949492003,1,0
3634370852,0,3
924850474,0,3
132127024,16,30
989337905,1,0
2208307507,5,3
1492654390,0,1
3736082742,0,3
1749031223,0,1
1088952640,0,1
2790267203,1,2
1283987784,0,2
3230669128,0,1
3096975690,3,0
1269307723,0,1
729291084,0,1
3415742809,154,143
3340245338,0,1
3307215194,0,2
3123714398,1,0
4153416039,1,0
3794803049,0,1
1700796780,0,1
3356498285,0,7
3834648941,0,1
1696602481,0,4
3885504882,10,57
2013272436,0,1
2239764852,0,1
3567786360,2,0
956307837,1,0
3154647428,2,0
1377311109,4,26
1112021380,1,2
312482181,1,0
3414694279,0,3
396368269,5,0
1584404880,2,1
1177033104,0,1
3392149916,287,123
1571297695,1,0
542644640,1,0
1572870561,1,0
45095329,0,2
1391991202,0,1
948967844,0,6
3543144872,0,2
845683112,0,1
3946846634,2,2
3959429546,1,0
2704808363,0,2
595597741,0,1
1302862260,9,1
2379749813,11,0
911219125,1,0
2533890484,1,4
4254603703,0,1
1430264248,0,1
3241679292,2,0
672668094,0,1
2071468489,0,1
3896515018,3,3
151001552,0,1
4130871761,1,2
186653143,1,0
2103768,1,2
2751470045,1,0
1580734942,0,1
3638565343,0,1
1533024736,0,2
2648709600,0,1
1476401635,1,2
1841306085,0,1
2156403174,5,9
2563774952,0,3
2421168619,0,1
3418364398,6,3
2475170287,1,0
2947553776,1,2
308812270,0,1
2515016179,9,3
2907183609,1,3
2802326009,0,4
2042632700,62,68
3587709439,2,0
2234522111,0,1
3420985858,11,14
1983388169,2,1
3206552076,0,1
3387955726,2,0
3534232079,4,29
2540182030,1,0
2799704598,0,1
3127908887,3,8
2312641048,0,1
3366459930,12,11
2870483485,2,0
2052594209,3,0
4187494948,0,1
3289389616,2,0
3770686004,2,1
2387089976,2,19
2198346296,0,1
45095481,0,1
2005932606,0,2
2973768255,2,0
357046852,0,3
3108510278,0,1
2991069767,1,0
465050184,1,0
2772965963,0,1
2103450190,1,5
109058641,1,0
2029001299,0,1
3682605652,1,0
2841123413,1,0
3877116500,0,1
1758468698,1,2
1806178906,0,2
2776635995,0,1
1909987933,45,37
2023758434,1,0
26221159,0,2
4163377768,8,25
3618118249,1,8
2113411691,1,0
1517820527,0,2
2062555759,0,1
2900367989,4,11
1254103670,2,0
535304824,12,17
477108859,1,1
63445629,1,3
684202622,1,0
332929663,1,0
3557825150,0,2
1443895937,1,0
361241218,4,2
1249385097,0,3
3793230480,4,8
1820859028,1,2
3705150101,0,1
3848805014,5,3
144710294,0,1
2023758496,6,11
1230510752,0,1
990386851,2,22
1114643108,0,1
2887785128,16,19
1269832361,1,0
1703942824,0,2
1451236009,0,2
1047534253,2,0
2642418350,5,1
1883249328,2,11
1876957878,0,1
2446858938,0,1
113253051,3,18
1875909307,1,0
2241862331,0,2
3354401470,1,1
3598719679,13,5
4033878718,1,0
3925875396,0,4
160963271,0,1
3360692937,1,0
1328552650,0,1
3508017867,2,1
911743693,0,9
2538085071,0,5
1143478991,0,1
2265979601,1,0
1399855826,3,0
1518344917,1,3
3143637721,2,0
890772185,0,1
3454016220,3,14
2347244257,1,0
2176326369,0,1
782768869,0,1
3923253991,4,4
2382895847,3,1
1954028263,0,1
4266662637,3,0
359668464,3,3
3892845302,53,53
211294974,0,1
1736973055,1,0
4086831875,0,39
1479547654,5,2
549985032,19,1
219683593,2,2
3957857032,0,1
675289872,0,1
988289810,1,4
1311775512,0,1
3698858780,0,4
1254103843,0,1
1064311588,1,2
2193627940,1,0
3869252392,5,1
4257749802,0,2
363338541,2,0
3136297779,1,0
2116557621,2,0
3564641079,0,1
2164792127,0,5
2926058304,2,0
2423790400,0,4
1170742082,3,0
3267369797,4,0
21502791,0,4
1342184263,0,1
2856852298,1,0
2641894218,1,3
772283210,0,1
696785742,2,2
2786597711,1,0
2558532431,31,16
640162643,1,0
2104499027,0,4
583015254,1,0
438311767,1,20
2580552541,0,2
3134724962,1,0
2736790371,13,28
732961637,0,1
2530220909,0,1
1259871094,2,1
3468172152,0,1
2098207613,1,3
2811763590,0,1
633871243,1,0
3240631189,0,1
2541230998,0,2
2933398423,8,2
1056447382,0,4
1020271513,0,2
713038746,2,0
804264856,0,2
1332222870,0,1
3830979491,5,10
2007505829,0,1
1113594790,1,15
131603368,1,1
2447383472,0,1
2859998134,0,1
3935837111,0,4
2099256250,0,1
1226316731,2,1
351280062,0,2
3191872447,0,1
3696761793,0,1
923802575,1,1
728243154,2,0
1241521111,13,17
1172839389,0,1
2871008225,1,0
2582649832,0,2
4010286061,7,4
2732596208,9,3
1112022002,1,0
2122324983,2,0
1146625016,1,0
3291487225,0,2
3120569342,1,0
3233291265,1,1
434641925,1,0
567811079,0,1
1339038728,0,1
1494227980,1,0
993532940,1,1
2388663316,0,1
1046486037,1,1
2230852633,0,1
4251982876,0,1
756030495,2,6
2262309919,1,1
2188385313,1,0
3412073506,1,0
1085283367,0,1
3551009835,2,1
932715568,1,4
735058994,1,10
3983023155,1,0
706223156,5,12
1010310200,2,3
3614972985,0,1
3196066873,0,1
2038438971,1,0
3856669755,1,0
2477792315,1,0
2322078783,1,0
546839617,95,41
1345330242,0,1
1967660105,3,2
521673803,0,2
1302338637,1,0
1550326863,0,1
3761249359,0,2
894442578,1,0
2778209363,0,1
3283622996,0,1
892869719,0,3
3976207448,1,4
618142808,0,1
60824665,0,1
2968001629,1,1
3650100320,0,1
2966953057,1,0
5774439,1,1
4135591017,1,0
281025641,0,1
1211636846,1,21
300424308,1,0
1389370484,0,1
2299010168,2,0
3018333305,0,1
806362235,1,5
4026539141,0,2
1174936710,2,6
3392150663,1,0
134749320,2,0
203431051,3,1
401611919,1,0
1216879761,0,1
684203155,6,27
147856531,0,1
1985485972,0,2
74980507,1,1
1992826015,1,0
4038073504,1,0
630725791,0,1
1792023715,3,1
1111497891,0,3
771759274,0,1
363338923,0,1
3355974830,8,15
610802864,0,1
3070762163,1,1
324017337,52,30
3293584570,0,2
348658873,0,1
1076894909,4,1
1970281661,1,0
1754275005,0,1
974134465,2,0
295705795,0,1
2797083846,0,15
2435325128,0,1
3129482441,5,2
2144345290,215,264
1066933453,0,3
1219501263,0,3
2704809171,2,4
236985557,0,1
1929387234,0,2
1082662117,78,7
2271747306,0,1
476060908,2096,2623
4131396845,0,1
1353194739,1,0
1571298549,1,3
1581260024,1,0
4233633017,4,4
2075139323,1,0
3911720188,0,3
1067982079,0,1
2016419073,2,0
3558874369,1,4
1496849666,0,1
3839368455,1,0
2362449160,0,1
3948944650,5,3
3274710285,0,1
2824346895,0,1
2969050385,4,2
2631408913,0,1
1778916629,0,1
144710934,1,0
4239924506,1,0
2306874659,4,1
4270857508,1,0
1336417573,0,2
247471399,1,0
4252507431,0,1
2415402283,4,0
4039122221,1,0
3469745454,2,9
2635078960,1,4
3104316721,1,0
2858425650,5,0
480779569,2,0
3623361840,3,2
821042486,1,2
3754433852,1,1
2057313599,0,1
1563434307,3,0
2591038787,2,11
3293060425,2,0
1695554890,3,0
2993167691,4,2
2577931593,1,0
3938983249,1,1
4026015066,168,218
3301449053,0,1
2571640161,6,27
619191654,1,0
356523367,3,3
482876777,0,1
3989314922,45,39
1418206571,0,1
1772625261,1,1
1532501359,0,1
2505579889,7,5
3569360242,8,2
179838322,1,1
392699256,6,19
512236921,7,6
218111358,1,1
492838271,0,1
2342002054,0,1
1239948680,46,127
894967182,21,64
2733645199,31,40
597171598,7,7
3968343438,1,0
3627031953,0,5
2560630163,37,34
1235230100,1,4
1860705685,0,1
521674141,0,3
4165475746,20,22
532684196,1,0
3158842791,2,4
3198688681,1,0
2685410729,0,5
3895467435,0,2
2735742377,0,1
38280629,0,2
4115668411,1,0
3384810949,3,0
3907526093,0,1
1012407762,0,1
3480231379,0,1
523247062,2,1
1497374174,2,0
2673876449,0,2
2601000419,0,6
1335369191,1,6
33037807,0,1
83893746,1,0
1013980659,1,0
1976573427,1,0
3344440821,1,0
1357913588,0,2
4016053750,0,2
1441275380,0,1
1606426109,1,0
228072967,3,1
2815958536,6,9
1056263,0,6
3287817741,0,9
1872240142,1,1
3750764046,0,4
922230294,1,0
1627397656,6,24
392699421,1,1
3800571421,1,0
1377836577,2,1
2022710820,1,0
122691112,0,2
1062215209,8,26
1550327338,1,0
208150058,1,2
1993874990,0,1
419962414,0,1
4027588144,1,0
2728402486,5,20
2301632059,0,1
1178607167,1,0
3996130882,0,3
1539317315,6,2
580918850,0,1
1365253703,3,2
1674059338,4,4
1816141387,73,100
3999800907,25,16
1823481420,2,0
1878531662,3,11
2828541523,0,4
1367350867,0,1
580394581,0,5
1800412766,0,7
1283989093,1,1
1478499949,6,0
2432704111,0,1
2821201519,0,2
633347697,0,2
3828358771,2,0
2901941875,2,5
1387798132,2,0
80748148,2,0
3999800949,2,1
3335003772,0,2
1923620478,4,21
4221574785,2,0
1845501573,8,8
3561496198,0,1
2138578566,0,1
3381665419,4,0
2616204939,0,3
4024442509,3,1
726146705,0,1
2203590296,3,0
2441092763,0,6
2947030685,1,0
2837978781,0,1
2089819806,0,1
119021222,92,11
3567787697,0,1
2675973813,0,1
3963100857,1,0
1247813309,25,8
3568836289,0,2
2622496459,0,2
564141776,1,2
671096529,0,2
4058521296,0,1
2575310551,0,1
1808277211,3,12
3252690654,1,1
4214234847,0,1
42475233,4,8
208674530,0,3
638066403,3,3
3742375651,10,4
4007665385,1,0
1852841706,4,4
3894419179,1,1
691543788,7,10
2888834795,1,17
3932692202,0,2
3559399151,1,2
935337715,1,0
3949993720,5,2
1588076282,10,14
2775588603,3,1
3438288634,1,0
1231560447,56,44
2552241922,0,1
977280771,0,7
731913987,0,3
1029709573,2,0
3395821318,38,37
2721062659,0,4
3730317061,0,1
227024649,0,2
3236437770,0,2
1212686092,0,1
2189434644,0,1
3793231638,1,0
1603804955,0,1
4105707292,1,0
3628605212,0,1
1108352800,0,1
2577407778,1,3
1543511849,3,0
243277609,2,0
447225647,0,10
